name,id,latitude,longitude,zipcode,rating,url
Albert Apartment Corporation,fFyrj_DBGpmYxfQLju-00g,40.7327334,-73.9934979,10003,4,https://s3-media3.fl.yelpcdn.com/bphoto/EG24Lcs4MTpBiu1PR3S5Zg/o.jpg
295J,_sjNcOD8zfmIiq3-VBXebA,40.711806,-74.0562619,7304,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/9XtlzTZ-u34__5FxO6GjnQ/o.jpg
The Monterey,r1uEtWC4QjS9SCUIcuHcXQ,40.78557,-73.94975,10128,3,https://s3-media4.fl.yelpcdn.com/bphoto/jGPNKvJKFKftRq__tbXvvQ/o.jpg
Harrison Station Apartments,_C7pipjQrGYJ4n6pZL2mLg,40.740364,-74.157386,7029,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/PqPCGLprKSAif8QPNNpeUA/o.jpg
Renaissance,alINd3AAGHQVmC37oeYI8g,40.70781849,-74.00657433,10038,1.5,https://s3-media4.fl.yelpcdn.com/bphoto/0hN2yLg1wZ0davHTauV_UA/o.jpg
The Helena,D6hfu6hlTJY4nIS4Jc_Dhg,40.770774,-73.991683,10019,3,https://s3-media4.fl.yelpcdn.com/bphoto/-Mb9ZcTWf4sFh6Ka-G0wMA/o.jpg
568 Union Ave,ZFAly7KAt6edQRpwI1oH_g,40.71778,-73.95181,11211,5,https://s3-media3.fl.yelpcdn.com/bphoto/ZcZkNPj2-3z3yMhKPRZUDw/o.jpg
Vanderbilt Condominium,h8lo9raLvOJfS2W4nPA7dg,40.7494156,-73.9736532,10017,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/kCiBk5ZJXjCKMLNc5ULUMg/o.jpg
Furnished Apartments,QeiJh2u67mqkbch9XFJSFg,40.762738,-73.961035,10065,3,https://s3-media3.fl.yelpcdn.com/bphoto/L3a8_6UHoFOqDW7ethB-bg/o.jpg
Showcase Realty NYC,H5Wp51GqOdS3Y6BB-A_Yow,40.7177865,-73.8352437,11375,5,https://s3-media4.fl.yelpcdn.com/bphoto/W9pB7ceO0E499JfeSj_hCw/o.jpg
Tribeca Pointe,J9lqj2sz7bK1SWLHkmgaRg,40.7178802,-74.0157471,10282,1.5,https://s3-media2.fl.yelpcdn.com/bphoto/0nxeSyQCcSQwu1mgyijSug/o.jpg
300 East 39th Apartments,EhK-W2NEW-9Antr_U6GJrQ,40.7476,-73.97324,10016,4,https://s3-media2.fl.yelpcdn.com/bphoto/5lrbS837LBVE3mj-IL1H4g/o.jpg
Innovation Shades,uajm10BNB41ZXan8mf-HxQ,40.7221818,-74.0079635,10013,5,https://s3-media3.fl.yelpcdn.com/bphoto/hCw3a6yqmN_VAAHM8rKMHA/o.jpg
30 Lincoln Plaza,7Rmgi4N8Irg-lCkvnJr1AA,40.7704996,-73.9815465,10023,3,https://s3-media1.fl.yelpcdn.com/bphoto/MuorN8WXnDk21yE7dDH2NA/o.jpg
Manhattan Park,_Q9vm2_wOgCEuEoPtloCSg,40.76518826,-73.94742899,10044,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/qHrFklPBbbodwi4w9i19YA/o.jpg
Caroline Sinno Photography,vbEaav2wy21AQRgCMpp1Cg,40.7076158,-74.005871,10038,5,https://s3-media4.fl.yelpcdn.com/bphoto/tn31e1Quf6o9YDCeDJMZJg/o.jpg
Brown Harris Stevens - Cobble Hill,b_Omx_I-AEqDU3-cbLJL2Q,40.68884549,-73.99314431,11201,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/n4M8USxjCK0eW7buvvQ72w/o.jpg
Greenwich Club Residences,2lrGonuqD4KrMedi3Ev47Q,40.70782386,-74.01371107,10006,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/XeoDsNhWRMST2akFDGjf-w/o.jpg
Vermella Harrison,fpzpc8iD8JgSeJsoZHiBuQ,40.7351742,-74.1551931,7029,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/HVp4H7qQcuXWugPn6iFQPw/o.jpg
Crystal Point,UIsmsoLRgv05lXuBobRKtw,40.72141654,-74.03202571,7302,4,https://s3-media2.fl.yelpcdn.com/bphoto/1HeyFbwdO6LQxN91RnvGlg/o.jpg
Moda Realty,BJKX-PSnwb4Zb5ilQN47yQ,40.8874608,-73.9075489,10463,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/C35c5syTa1Ayebein_kQOg/o.jpg
Cityspire Condo,e000iVOp82TW_R9bnv17aA,40.7642846,-73.9796854,10019,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/RUi_nKb364X2IaBzvoFl4g/o.jpg
Moda Upgraded Living,oKJmQ0gaiCGNDGxqUQ9wQg,40.70539114,-73.80244491,11432,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/p7OVLcF41wd3ov3LrF-hIQ/o.jpg
The Grand Tier Luxury Apartments - Glenwood,W0aWvRD3gdbv_bUVw6K9-w,40.772434,-73.981697,10023,4,https://s3-media3.fl.yelpcdn.com/bphoto/R5AP3hA9j3v75nt7dGDsEQ/o.jpg
The Ashland,32AnpasJ73cct3n6j5E6lw,40.6876261,-73.9784665,11217,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/4Vy_OSp7uOJZLqjZjJdZmg/o.jpg
DVORA Hamilton House,Xfwxwk0nJ3AtYc8kYqhJOA,40.72929,-74.05065,7302,4,https://s3-media3.fl.yelpcdn.com/bphoto/fy4eyhpat-ZhUIS_NNpDeA/o.jpg
The Parkline,eMM_4DgAItHdNq8j-Dp3cQ,40.65797126,-73.96111963,11225,2.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
The Visionaire,vxNi_mu1n0seWrhCha64bw,40.70701484,-74.01690411,10004,5,https://s3-media3.fl.yelpcdn.com/bphoto/e8DKXPB7Pf6ojm3jo6yunA/o.jpg
535 W 43rd Street Apartments,95A3Vk4lncSYqttxUmUy2Q,40.7611585,-73.9966607,10036,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/CNzdxl-z5fX9E3f8kd9UNQ/o.jpg
Journal Squared,7PY5RkvJvtkRfmLOjbs0fQ,40.73264749,-74.06112751,7306,2,https://s3-media3.fl.yelpcdn.com/bphoto/KWbAUvpgsDLoThzVIWhXWA/o.jpg
Mercedes House,QZivJ_neDpqtCmDGsu9TVg,40.7677253,-73.9915642,10019,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/VwRQD303IUcJhfGavccdcw/o.jpg
Carpet Time,0P6LFJD0IjaEQ_jQfhg2Kw,40.7535988,-73.9072326,11377,5,https://s3-media4.fl.yelpcdn.com/bphoto/RV39tL_Qc0yytJumbgBJbA/o.jpg
Upper East Side Apartments,W-XAfDZRuOitMCRfBB0hUA,40.7604408,-73.9710388,10022,5,https://s3-media3.fl.yelpcdn.com/bphoto/mmWlQquMv-2f3E6C4K2nDA/o.jpg
The Victory,sU6Qn1Us5khHpfCx4KrT2w,40.75923138,-73.99606561,10036,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/Bs2qqu-RKdnaJ965rSraRg/o.jpg
Donald Lai - The Corcoran Group,kbVBarISlE1Hwz8W2Xu36Q,40.7156859,-73.9600051,11211,5,https://s3-media3.fl.yelpcdn.com/bphoto/MD_Z2yhtirFdlGi8tDe-SA/o.jpg
Helmsley Medical Tower,DSD9GcdK8rV94cEHzRTCCw,40.76565417,-73.95430224,10021,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/GLtuWpVUDghxW5pmV6OGbQ/o.jpg
Manocherian Bros,vd5gAz5UDHheg8WaRkvbTw,40.76103,-73.96765,10155,2.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
NY Living Solutions,rWKC5y0AqHDKMQdMySiwDA,40.7242258,-74.0032987,10038,5,https://s3-media3.fl.yelpcdn.com/bphoto/l4iEeINhWJciWbCepuFVzQ/o.jpg
Halletts Point,k7f_hByzsTIFqBVaApBwmQ,40.7737968,-73.9367056,11102,1.5,https://s3-media1.fl.yelpcdn.com/bphoto/C3ScEGcSqtUR3aZMhvW6Kw/o.jpg
Fordham Terrace,l1nyuSTvnu7bSD7_fTHObQ,40.864,-73.90685,10468,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/9cS1kv1ya0r05dbrT1L5AQ/o.jpg
Zen Space Makers,cmsa8WcoDKaXlIdmiDaR9A,40.65667505,-74.00719069,11232,4,https://s3-media4.fl.yelpcdn.com/bphoto/_B_e47sKeTzyUxA-xGvPeg/o.jpg
Stonehenge NYC,IWRL_Wg9uRJSjBoqty8fCA,40.76295,-73.98329,10019,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/G5PeLFL9hByYKIuErazWDw/o.jpg
1 QPS by Stonehenge,G80oZZ03M6JEESuWy4_Ygg,40.750597,-73.942264,11101,3,https://s3-media4.fl.yelpcdn.com/bphoto/ejSFtiEov7T5lB2TThTkYg/o.jpg
be@schermerhorn,t_u3pGI0nc_iPP55JymahQ,40.68953,-73.98647,11201,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/3NbrVi1Qd0vMiLDxZfweEw/o.jpg
46th and Lexington,lG9FM31F441zholUYbw8Mg,40.75277,-73.97491,10017,5,https://s3-media1.fl.yelpcdn.com/bphoto/YAmAoU19mdtIo7WfWLghcA/o.jpg
Riverton Square,q0qVdPWpBdwIF2gtOJgATg,40.813825,-73.935585,10037,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/oHcBLqpqvM58RotPqWylWg/o.jpg
The Thread,T924OjLho4Uv7fpjJHJMUQ,40.7706,-74.02569,7087,5,https://s3-media3.fl.yelpcdn.com/bphoto/G4YBbMtYYI-PA6sy7KtO3A/o.jpg
Chinese Movers,O7VBTQQ27AUPVTSBPVNsJQ,40.611235,-74.002486,11214,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/8T2LpHBu9xHEHNgxZ26-FA/o.jpg
North Park Apts,hWgRtBKEeWhYGfK76BLkjQ,40.79559708,-73.96308899,10025,5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
MySpace NYC,t2e6ctpT4GQ7P4rpQ18LoA,40.6739591,-73.9570342,11238,3,https://s3-media1.fl.yelpcdn.com/bphoto/Uuxfzg-8vcQVnRcotMBEQQ/o.jpg
EHS St. George Towers Residence,MdRmPxiH3HNnAuaRCZZirg,40.6977,-73.99357,11201,3.5,https://s3-media1.fl.yelpcdn.com/bphoto/ZGRCTFoMlEaxT3vHiz9axw/o.jpg
66 Pearl,N9hPhrv61RzpfOjQELCnwg,40.703267,-74.010415,10004,3,https://s3-media3.fl.yelpcdn.com/bphoto/3DRTd84OYz9vsUJsm1hmig/o.jpg
Hamilton Square,fcuC7-lR699wDy1I3jVhBA,40.72778,-74.04349,7302,5,https://s3-media2.fl.yelpcdn.com/bphoto/QwLBCgC7xhwHR5SUii-1kQ/o.jpg
Avalon Cove,GoP-XnPp8mEtmq3n9ZRBTA,40.72296,-74.03499,7310,2,https://s3-media2.fl.yelpcdn.com/bphoto/Fsctv6g6NVUfhdf0zxw9TA/o.jpg
EHS New Yorker Residence,_RUKDtEYJqTyC3kuuWUGxA,40.7527038,-73.9934785,10001,3,https://s3-media3.fl.yelpcdn.com/bphoto/mjVDGn8SBFT6DYjXuB8Bjg/o.jpg
The Grove,l5bbc1jZOjWz1RJKw3krKg,40.74212,-73.99895,10011,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/B7rFA8pcJFoo0BhlmmVf1Q/o.jpg
The Grand,34k4afItX1TY8ocLEMRDEw,40.84568,-73.90962,10457,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/JjLbhXPz4yF7OcIOkb8MTg/o.jpg
740 Park Avenue,XVCg7lB_FlwztDtS3S60lw,40.77084289,-73.96494515,10021,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/u5vy7d9v7gjzjbxdXAydrQ/o.jpg
Crystal Glass & Mirror,w2gYchfPiqc1lb__ju2G4Q,40.68151,-73.9836,11217,5,https://s3-media1.fl.yelpcdn.com/bphoto/hMCjvFQraQ_vP0O89wGVPg/o.jpg
Devonshire House,IswCLjy9S8vICpSPdkGIaw,40.7324,-73.99363,10003,3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Liberty Realty,Af-whaKpvj5GTZadWL0jww,40.7408576,-74.0283263,7030,4,https://s3-media1.fl.yelpcdn.com/bphoto/imzCsenmrqSoAao3k6G4Hw/o.jpg
Avalon North Bergen,aBCm1-OtcLBKwBWmytTV3A,40.78954224,-74.02405026,7047,4,https://s3-media2.fl.yelpcdn.com/bphoto/OuwgRAZtqbhhoq60u6trtQ/o.jpg
Fast Tech Pros,4J8ld4wlvuHDQPuNLybLnw,40.71177116,-74.00667201,11205,5,https://s3-media2.fl.yelpcdn.com/bphoto/2Z2KKLblvkmQ-TbgO-9moA/o.jpg
The Delmar,90vw9EzM7PsqRTiYWmfltA,40.750618,-73.93792,11101,5,https://s3-media3.fl.yelpcdn.com/bphoto/3ex7qS4WzpCNhCDeI65FyQ/o.jpg
The Doric Apartments,NVRRIkUnTCzE1Y-kckWHIw,40.7521286,-74.0377579,7087,4,https://s3-media2.fl.yelpcdn.com/bphoto/YSkJL17yMrpjUI2QTBzF2Q/o.jpg
The Mayfair - 145 Fourth Avenue,PSPj4lvd1HfIjSTFjB3ReA,40.73371,-73.98968,10003,2,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
East River Place Park,_pTI0mOwZPbHIUK15Nr4Kg,40.766512,-73.951335,10021,5,https://s3-media1.fl.yelpcdn.com/bphoto/SBJg7tIF-BtHsmR1l1RbWQ/o.jpg
Waterside Plaza,O35ovoobVhFl8GBRgNeDhg,40.738007,-73.973694,10010,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/0Jk2RWl5yKxQ2S3N4TttuA/o.jpg
70 Greene Apartments,OUAPrw2YkXhJvxdRpNyswQ,40.71474759,-74.0358284,7302,2.5,https://s3-media4.fl.yelpcdn.com/bphoto/WZWsCzV9eDsbWV-ZGGeKJw/o.jpg
Hudson Crossing Apartments,baSpB6GIy4RP04yvzu3KeA,40.755322,-73.9932872,10018,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/VP9L4yydEhidz15uTkDkmQ/o.jpg
The Marlowe - Glenwood,QClLGtS8SiR-v1v37Mwvbg,40.77627,-73.95765,10028,5,https://s3-media1.fl.yelpcdn.com/bphoto/iJPwTl0SR7ij7Tu11Ppltg/o.jpg
Shorecrest Towers,Q0tAd_jugi-LnHyJ4vRW_g,40.577538,-73.968757,11235,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/RVhekTFEdZAkeA1NuMwvxQ/o.jpg
The Beacon,pl5oj67rGj9aEZ13WCXsTA,40.7219549,-74.06463456,7304,4,https://s3-media1.fl.yelpcdn.com/bphoto/zWdhszshQSett1n2MIH0hQ/o.jpg
The Arthur,SuAEcuBtJLUJ8tFa5WpnTQ,40.7463417,-73.9963989,10001,1,https://s3-media1.fl.yelpcdn.com/bphoto/snVF4xpU62R0uEQ8g99fmg/o.jpg
The Capstone,e3YBzyXOlZZhlNpWI7o38w,40.78250576,-74.00584089,7093,4,https://s3-media1.fl.yelpcdn.com/bphoto/UrNjdIOSSCs_j-kYd2BKYg/o.jpg
The Landings at Port Imperial Apartments,eHfqFJHlFpgwUBlqIIlT4g,40.784205,-74.0027412,7093,4,https://s3-media4.fl.yelpcdn.com/bphoto/GfLxWzd3F7Hhw6vJn2BFWA/o.jpg
Casino Home Inspections,JMso_-0TyF3EIhm8i1X_nQ,40.7821,-73.80042,11357,5,https://s3-media2.fl.yelpcdn.com/bphoto/HMsSeMCYlxJYkVD-3z9aXw/o.jpg
Nooklyn,6DcIaKiBgBQRotGdGjK5dQ,40.67269661,-73.95715415,11238,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/SKcDNtT0rilcJs_uVMF11Q/o.jpg
Parkhill City,8q_AnZJ4v53IoQ8XXKX2Gg,40.705129,-73.8054458,11432,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/69pFSVEAF-bZq6hTqhBGyA/o.jpg
Yoreevo,b0xd-9FAho_iSZSQT0OMnw,40.7383,-73.99946,10011,5,https://s3-media1.fl.yelpcdn.com/bphoto/h_Y0W_VxvRz7PJf3eoUqew/o.jpg
The Lucerne - Glenwood,c0ahNIRticMKSbYSqLo0xw,40.77228,-73.95331,10075,4,https://s3-media2.fl.yelpcdn.com/bphoto/wcjQL8MwBXvEECEkLTwZnQ/o.jpg
25 Broad at the Exchange,KW9AXYzKVsijvs7QiH9ZVQ,40.70606,-74.01114,10004,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/XSerQOZlwYZwPSvK3MnK4Q/o.jpg
Theater House,NgvZn5ub7JKo0GvPcgyrHQ,40.745272,-73.976278,10016,4,https://s3-media2.fl.yelpcdn.com/bphoto/zV8IoOkrFH5K4977j1Kdxw/o.jpg
TF Cornerstone,PcwQek0BVFsyLdBet13uAw,40.7459599,-73.9575,11109,2,https://s3-media2.fl.yelpcdn.com/bphoto/yk6moh-B5EE9WoFbOLFTyg/o.jpg
The Pierre Apartments,bRTsJFWsFur4sDa4iEMsCQ,40.88936,-74.05578,7601,4.5,https://s3-media3.fl.yelpcdn.com/bphoto/38VDsJAiIZMzL9OX666GhA/o.jpg
C+C Apartment Management,I0XCVv-fEr18AwgS7dUU-g,40.80213,-73.94086,10035,2,https://s3-media3.fl.yelpcdn.com/bphoto/ZbIF0CW2FzH-VWSqsuWfgQ/o.jpg
Avenue Design Group,ghk-tKn15WUN5FBRRDnl5w,40.7413163,-73.9783844,10016,5,https://s3-media2.fl.yelpcdn.com/bphoto/N_9CjxyKUiobN5XUIab4gA/o.jpg
The Lyric,VPyTATKlTBs--74GpitlmA,40.7936568,-73.9730942,10025,2,https://s3-media2.fl.yelpcdn.com/bphoto/M-u25WOKTnxa6UqxNNTunw/o.jpg
The Sierra,hcRhTR25b7mUUw1GPtmxRw,40.738567,-73.997812,10011,2,https://s3-media4.fl.yelpcdn.com/bphoto/QZ4F22gfjd7rPkbAOK-NlA/o.jpg
Hylan Dartmouth Staten Island Apartments,_GSZpYfD59vfymM7yhlR3Q,40.605018,-74.075592,10305,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/156Zzf2g7tLLVCEthTaT3w/o.jpg
GoGo Furniture,JtF1ojaRWcBU78WKQ1LI1A,40.68965,-73.9825,11201,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/AvbRLjJa7UWN1R-s0_o_oA/o.jpg
The Drake,OO80RuiZYm2m2uujWWQ0ew,40.73293,-73.8579199,11374,1.5,https://s3-media3.fl.yelpcdn.com/bphoto/i9AqEXFRGU90yjpivHw0bQ/o.jpg
VYV,BOux5W19Z4v3aZVrgCztUQ,40.7241114,-74.03768193,7302,2,https://s3-media1.fl.yelpcdn.com/bphoto/RckQGFHY8KfJRkx_Pn_wkA/o.jpg
Avalon West Chelsea,FG5hRQPw1riv5AhQhxT5Cw,40.752172,-74.0041059,10001,3.5,https://s3-media4.fl.yelpcdn.com/bphoto/-QhrGZNSstUsOJ3uUHVAbg/o.jpg
NYCMedHousing,DiJp-jnCrsLX5lqsK08-4Q,40.6897476,-73.9823681,11201,5,https://s3-media2.fl.yelpcdn.com/bphoto/a9n0hQBn-LWuWGD8K7RRIQ/o.jpg
Kips Bay Towers,fL3JwaOz0DYhpdwlRo2ajA,40.7432283,-73.9757944,10016,5,https://s3-media2.fl.yelpcdn.com/bphoto/13ITpvocvPW-vhK9CUPERQ/o.jpg
Elika Real Estate,chiCaEE2yJW9hI-10Qs4GA,40.7283298,-73.9921394,10013,4.5,https://s3-media4.fl.yelpcdn.com/bphoto/HQOV03hm6V8oJpZh06InCw/o.jpg
Janovic Paint and Decorating Center,upGzx7KmGZetOY51nEi1Lg,40.723954,-74.0034437,10012,5,https://s3-media4.fl.yelpcdn.com/bphoto/kmEtPVdo6U_OysuRfl8VMg/o.jpg
15 Central Park West,ZC5ij52-JJJHLPlw5rT9ag,40.76973,-73.98088,10023,5,https://s3-media2.fl.yelpcdn.com/bphoto/Xyp-UjycE4-9OtwGABeAzw/o.jpg
OpusArts Painting & Design,rmNsCzTOvVHOH8L2sIAy1Q,40.6327681,-74.0085738,11220,5,https://s3-media3.fl.yelpcdn.com/bphoto/hEKhQ-SDVXYk7ozAmGFoiQ/o.jpg
30 Park Ave,TWwbQVsYbchYoe_-DOdLYw,40.7483215,-73.9809875,10016,3.5,https://s3-media3.fl.yelpcdn.com/bphoto/6WLcpD1WX5awq1rafgBgXw/o.jpg
Hahne & Co,gQo_473Kf4AYKDyo39CoAA,40.740733,-74.1711359,7102,4,https://s3-media2.fl.yelpcdn.com/bphoto/l0z9eQVSXyBmDxi8GlMkCA/o.jpg
The Ritz Plaza,wTxF75jYvbI_mY8A1kdBmA,40.76079,-73.98606,10036,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/C9MooJ23aK43kINAYOPFZA/o.jpg
Hudson Tea Building,extWli8m02wxqcG3V6XKOw,40.754933,-74.025627,7030,4,https://s3-media3.fl.yelpcdn.com/bphoto/WaFXW5_SMyyi_rHj4izbqw/o.jpg
AKA Times Square,oGrqpNobnUiujtUM3DYGIQ,40.75680923,-73.98416138,10036,4,https://s3-media1.fl.yelpcdn.com/bphoto/0ft5R0JcoidkdMN30EITSg/o.jpg
Manhattan Apartments,SxRPDaZoiz6oi8jAJ429PA,40.7787895,-73.9785767,10023,5,https://s3-media1.fl.yelpcdn.com/bphoto/6MXjFiDqeLegZWuDGXczvQ/o.jpg
Normandie Court,3-Dk11GbiZq42ApaCAokQQ,40.7845051,-73.948407,10128,2,https://s3-media2.fl.yelpcdn.com/bphoto/7dljYNrJdMi-4h47ukhfPg/o.jpg
Hudson Harbour Condominiums,GauW6Ck13y1zJZPyF7NKeA,40.835195,-73.969935,7020,4,https://s3-media4.fl.yelpcdn.com/bphoto/uaY6GjjFrJkhEKAkQ2bzkw/o.jpg
truffles,f6FBRPnsy1CxzTmefn-q1A,40.7238,-74.01089,10013,3,https://s3-media2.fl.yelpcdn.com/bphoto/br8iy8mD0OtCc599Nssz_g/o.jpg
The Silverstein Collection,KDE_U188W7jBOO0HW5aEOw,40.7244733,-73.8512455,11375,4.5,https://s3-media2.fl.yelpcdn.com/bphoto/PCt9K_id38wW3yKqfJPXmA/o.jpg
7W21,9CWXUHtQejBTPn0yRets9w,40.74094,-73.99114,10010,3,https://s3-media2.fl.yelpcdn.com/bphoto/2n6K93M0fYcFCyoONf0D3g/o.jpg
VINE Apartments,VGFfixre8apoJbTuSY91GA,40.749232,-74.03767,7030,4,https://s3-media1.fl.yelpcdn.com/bphoto/asFryEM5sth_i9g2DxTgMw/o.jpg
63 Wall Street Apartments,fBEcYN0Md6bCPh4oHK_lHQ,40.70579,-74.00859,10005,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/QodEsHIoE7wxLthXbfmMeQ/o.jpg
Equity Residential,TF8-vo3o3M0e1qTV_46tKg,40.73081,-74.00925,10014,1.5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
221 Bergen,5kb_snc_Btd8q4AyU07HAg,40.74301785,-74.15961084,7029,4,https://s3-media2.fl.yelpcdn.com/bphoto/SkP4ZYtzSdnG4FuVdWsEtA/o.jpg
The Nevins Condominiums,Vt0VJC13pXbBgQD7udgVqA,40.6874384,-73.98201205,11217,4,https://s3-media2.fl.yelpcdn.com/bphoto/ZWq92wE0DdVCbnLYSj30Eg/o.jpg
River Place,ptBiGKOX23a6ZMsk79GQ4Q,40.761431,-74.0001225,10036,3.5,https://s3-media2.fl.yelpcdn.com/bphoto/hZtL-XTdY3L8Y4f6E1ZmNA/o.jpg
The Atelier Condo,k_gU692NBEKsHw20aqy5JA,40.76157139,-73.99939201,10036,2.5,https://s3-media1.fl.yelpcdn.com/bphoto/auWYF42WEVzqe6QxLrFzEQ/o.jpg
Spaces Fort Greene,zDNP-krqIsqZ358Yi-Wdrw,40.68757,-73.97961,11217,4.5,https://s3-media1.fl.yelpcdn.com/bphoto/fGHrJxQRkhgIPlZQIPPVSg/o.jpg
323 PINE,St3k_kX4MU-vtr3vRyAZgA,40.71372,-74.05705,7304,5,https://s3-media1.fl.yelpcdn.com/bphoto/cf4asHZbWnIMvbGZm7-ZNg/o.jpg
The Braswell Team at Compass,Sw5SWsfe-U2AOSMnfMN1hQ,40.7410202,-73.9995575,10011,5,https://s3-media1.fl.yelpcdn.com/bphoto/MPZE0rjmhZQOOVheyggDDg/o.jpg
Rutherford Station Apartments,ilVbXmX_SiQ_BE5dTlIqRg,40.830183,-74.100644,7073,4,https://s3-media2.fl.yelpcdn.com/bphoto/gWBAQIZr3ZocHd2z_vRU5A/o.jpg
111 Kent,4c0TkEsGMGCMeV1i2w6qew,40.72037,-73.9615,11249,2,https://s3-media1.fl.yelpcdn.com/bphoto/2CmpVUu4Az-JEJG2ulDoYw/o.jpg
WGD,_xJL04ftjFNM18693XfBtg,40.69347,-73.99052,11211,5,https://s3-media3.fl.yelpcdn.com/bphoto/_6_Qso7kQkiuQhPDqA82ew/o.jpg
Rivercross,zBYQWQ6P2qjxz_FX7SBUhA,40.7615399,-73.95034,10044,5,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg
Grand Adams Apartments,Hxf2X5ChNqmfbePQbeQJ6A,40.741114,-74.035802,7030,2.5,https://s3-media2.fl.yelpcdn.com/bphoto/AL4599QdwDByOn0_pQQmRA/o.jpg
Brown Harris Stevens - Brooklyn Heights,n3adGF9VZiPrCnkkKl4HZw,40.69495,-73.994033,11201,3,https://s3-media1.fl.yelpcdn.com/bphoto/Ccz4lFUy_REjbXouV7yTFg/o.jpg
Crosstown Management,yeijVUkpMkb5PIDXi0IV5w,40.72923,-73.85857,11374,5,https://s3-media2.fl.yelpcdn.com/bphoto/V6lTu8RpwOeNukVeQFSw1A/o.jpg
100 Maiden Lane Apartments,vco1AKLBngmCagubwwFMew,40.706718,-74.007217,10038,3,https://s3-media2.fl.yelpcdn.com/bphoto/53bpn_VZWKGEAThUgDC0yg/o.jpg
Homepolish,QfbBeHzj769Co3xPqIqXVw,40.7431813,-73.9908424,10010,4,https://s3-media4.fl.yelpcdn.com/bphoto/PLmhjNivm4Wqht7yud3rFg/o.jpg
NY City Blinds,YDav8e_xCeKRGSgyzc1Isw,40.77080988,-73.9514031,10075,4,https://s3-media2.fl.yelpcdn.com/bphoto/yDTObgg3FDlirpLpog7DRQ/o.jpg
Ocean Luxury Apartments,y5RP4qLPQm-W5CqXFykMOg,40.70503436,-74.0173354,10004,1.5,https://s3-media1.fl.yelpcdn.com/bphoto/Jt8nzBC7L_3_MvyLZdJJHA/o.jpg
NYC Floor Pro,fivdRCYu2RUV-Dr-Q1uHhw,40.75013,-73.97058,10017,5,https://s3-media3.fl.yelpcdn.com/bphoto/U6PyNAPqZUWDn3dZU3jEjg/o.jpg
Furnished Habitat,wv-JH5cPTKlOm4q0vliDIg,40.7480199,-73.98466,10016,5,https://s3-media3.fl.yelpcdn.com/bphoto/w2ZP3JNyAKu56t6xoU1i1g/o.jpg
Grove Pointe,elR4ABeyfhTYvBxGVmiV1g,40.719832,-74.042177,7302,2.5,https://s3-media3.fl.yelpcdn.com/bphoto/7OdEuA_cGU7YhUXwbpbmug/o.jpg
Monterey at Lex,8DCpXRmNsJU-_xHDoe_vuQ,40.7863802,-73.9503972,10029,5,https://s3-media3.fl.yelpcdn.com/bphoto/nKyG51aMu1YGUn6GIrRRtg/o.jpg
