uid,name,url,latitude,longitude,zipcode,rating,cluster,starting_price,res_score,bus_score,subway_score,traffic_score,res_score_raw,bus_score_raw,subway_score_raw
749,Aimco 240 W 73,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77978389,-73.98261086,10023,1,94,1331.451715,1.5,0,5,2.5,30,0,100
750,Bronstein Properties,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.65285,-73.95853,11226,1,148,1901.901348,4.887793339,0,5,2.5,97.75586678,0,100
751,Progressive General Contractors,https://s3-media3.fl.yelpcdn.com/bphoto/rkXbIkWNdxts0vRr0jtVcg/o.jpg,40.61570601,-73.95609085,11230,4,195,2264.740838,2.671032869,0,0.518459732,0.259229866,53.42065738,0,10.36919463
752,Kennan Ash,https://s3-media2.fl.yelpcdn.com/bphoto/NhBw3qeGl_MSDhkc29WUug/o.jpg,40.75946,-73.96385,10022,4,104,2195.933334,5,0,5,2.5,100,0,100
753,Velsor Realty,https://s3-media2.fl.yelpcdn.com/bphoto/UKu6q7xLSQdI35pzuFIBng/o.jpg,40.6274942,-74.0292304,11209,2.5,83,1506.473313,4.296657214,3.927201272,0,1.963600636,85.93314427,78.54402544,0
754,The Montenegro of Astoria,https://s3-media2.fl.yelpcdn.com/bphoto/AiWOLkD4WnKTt5qIebT6Pg/o.jpg,40.7686501,-73.9291763,11102,2,157,1823.449996,2.400095479,3.432137128,5,4.216068564,48.00190957,68.64274255,100
755,Better Living Properties,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.72232,-73.99199,10002,2,141,2124.015649,2.43880082,3.926991541,0.649341165,2.288166353,48.7760164,78.53983082,12.98682329
756,Port Liberte,https://s3-media4.fl.yelpcdn.com/bphoto/hteqdmCPsXbWozyaoh7z_w/o.jpg,40.69984026,-74.07873653,7305,2,133,2301.570289,2.129158088,3.410693195,5,4.205346597,42.58316175,68.21386389,100
757,Station at Lyndhurst,https://s3-media3.fl.yelpcdn.com/bphoto/DY-yiQMvTWha6MCYLybo2w/o.jpg,40.79920197,-74.09542084,7071,3,197,1375.122091,1.509872623,3.697297858,0.936091763,2.316694811,30.19745246,73.94595716,18.72183526
758,Strictly Cleaning Restoration,https://s3-media2.fl.yelpcdn.com/bphoto/pMT78pnuRAzJvNmya99ikw/o.jpg,40.66072,-73.99117,11215,5,97,1822.063607,5,2.785033083,5,3.892516542,100,55.70066166,100
759,Avalon Great Neck,https://s3-media1.fl.yelpcdn.com/bphoto/id700St3hmy0VptIM8FvJQ/o.jpg,40.79679937,-73.71215565,11023,3,49,1841.319765,4.296657214,3.854978099,2.910383827,3.382680963,85.93314427,77.09956197,58.20767654
760,Beaux Arts Rental Ofc,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.75098801,-73.97032928,10017,1,88,1994.083248,5,0,4.56132299,2.280661495,100,0,91.22645979
761,Wall The Partition-Temporary Wall NYC-Pressurized Wall NYC,https://s3-media2.fl.yelpcdn.com/bphoto/kRJK-KGqY_B2miGLctCyhg/o.jpg,40.73675,-73.89923,11377,5,96,1435.183873,1.5,3.984873307,0.203561138,2.094217222,30,79.69746613,4.071222768
762,88 Greenwich,https://s3-media2.fl.yelpcdn.com/bphoto/u1MgudHQ_3I0FvVrz4fjXg/o.jpg,40.70778,-74.01381,10006,3,5,1922.567831,2.523248838,3.744789951,1.490973402,2.617881676,50.46497676,74.89579901,29.81946804
763,apartmentjeanie,https://s3-media4.fl.yelpcdn.com/bphoto/jLR_L_6675EoCzXKagUmKQ/o.jpg,40.73124,-73.9888,10003,5,109,1868.879912,1.5,3.92614578,0.444571909,2.185358844,30,78.52291559,8.891438173
764,Canal Lighting and Parts,https://s3-media3.fl.yelpcdn.com/bphoto/AVSuE_haZzOsipQtFfLhow/o.jpg,40.72011,-74.00256,10013,4.5,194,1970.940183,1.5,3.481529177,3.790140345,3.635834761,30,69.63058354,75.8028069
765,The Regent - Glenwood,https://s3-media3.fl.yelpcdn.com/bphoto/exR4HHKgAW5sSO2JMZ4s7A/o.jpg,40.7697983,-73.9838562,10023,2.5,30,1094.909368,4.296657214,3.586687531,3.754896819,3.670792175,85.93314427,71.73375061,75.09793638
766,212-PAINTER,https://s3-media1.fl.yelpcdn.com/bphoto/iKiuR2lfgw2HNjJVgkifzw/o.jpg,40.7445902,-73.9876109,10001,5,146,915.8967147,3.296273002,4.010579777,0.999518304,2.50504904,65.92546003,80.21159554,19.99036607
767,Larry The Painter,https://s3-media1.fl.yelpcdn.com/bphoto/ebVzzl-5Djp5O8VKzFZYPw/o.jpg,40.72514,-73.80275,11366,5,111,1685.163609,4.296657214,3.580248284,5,4.290124142,85.93314427,71.60496567,100
768,City Soundproofing,https://s3-media2.fl.yelpcdn.com/bphoto/b0IlO2YAf8LdVNPv6MZlTA/o.jpg,40.75301,-73.99582,10001,5,34,2391.473618,3.409953026,3.915668855,1.436056527,2.675862691,68.19906051,78.31337709,28.72113054
769,Danik Electrical,https://s3-media4.fl.yelpcdn.com/bphoto/jpjH0N6DbjTFoGTgDdur5g/o.jpg,40.59969,-73.99923,11214,5,95,2307.746051,1.5,3.626518216,1.918290762,2.772404489,30,72.53036432,38.36581523
770,The Junction Group,https://s3-media4.fl.yelpcdn.com/bphoto/aOA0s4MUF-F1EReD5vOz0g/o.jpg,40.68639,-73.95001,11216,4.5,163,1694.569708,1.5,3.839004941,5,4.419502471,30,76.78009882,100
771,Horizon House,https://s3-media1.fl.yelpcdn.com/bphoto/ewcbkncVeqBh_TZorHyRCw/o.jpg,40.8392,-73.97346,7024,3.5,181,1731.327428,1.695658263,2.975373268,5,3.987686634,33.91316525,59.50746535,100
772,Mark Greenberg Real Estate Company,https://s3-media3.fl.yelpcdn.com/bphoto/AYAWX6ppd-MqWDyJ2QQRUw/o.jpg,40.7608,-73.97326,10022,1,66,1949.480369,4.296657214,0,0,0,85.93314427,0,0
773,Residential Hunters,https://s3-media1.fl.yelpcdn.com/bphoto/g749VbdPERLu9U6a6B3JwA/o.jpg,40.74310164,-73.99340905,10011,5,146,2032.140034,3.296273002,0,2.964816291,1.482408145,65.92546003,0,59.29632581
774,Great Neck Maids,https://s3-media2.fl.yelpcdn.com/bphoto/qhKhycLKc-DtRR3PtxNaDg/o.jpg,40.78696,-73.7274,11021,4,49,1577.801987,4.296657214,3.786481526,1.00230812,2.394394823,85.93314427,75.72963052,20.0461624
775,Gamo Realty,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.766039,-73.986792,10036,1,90,1892.861769,3.212907651,3.877333266,0.8314142,2.354373733,64.25815301,77.54666532,16.62828399
776,RiverTrace,https://s3-media3.fl.yelpcdn.com/bphoto/b-9gxQ_XzAZT1QF7bwbU6Q/o.jpg,40.7835692,-74.0039337,7093,3.5,29,1125.235848,1.5,3.83071725,2.58482289,3.20777007,30,76.61434499,51.6964578
777,The VIP Team - COMPASS,https://s3-media2.fl.yelpcdn.com/bphoto/4vfkUAp0pmFCEvmKgRFDIw/o.jpg,40.739291,-74.041095,7030,5,44,1948.302512,5,0,0.461341426,0.230670713,100,0,9.226828516
778,DV Locksmith & Hardware,https://s3-media2.fl.yelpcdn.com/bphoto/t8XrWRdWZ7oTIjv5TrgshQ/o.jpg,40.768526,-73.92426,11102,5,157,2270.03769,2.400095479,3.233329364,3.718520158,3.475924761,48.00190957,64.66658727,74.37040316
779,Diana Tian - Coldwell Banker Residential Brokerage,https://s3-media1.fl.yelpcdn.com/bphoto/h-nnarYSE1kpCgRUGx3L3Q/o.jpg,40.72056613,-74.0436676,7302,5,13,2560.265895,1.5,0,0,0,30,0,0
780,S & S Handyman,https://s3-media3.fl.yelpcdn.com/bphoto/xAqhOzbkGP021aDAUWJq-w/o.jpg,40.757913,-73.9907,10036,5,34,929.8053702,3.409953026,3.916310674,3.233633223,3.574971949,68.19906051,78.32621348,64.67266446
781,B'Way Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/3pIMNIAZMO9tbNB0Ea2CMw/o.jpg,40.69799,-73.92797,11221,2.5,153,2537.664141,2.43880082,3.921886654,4.392109295,4.156997974,48.7760164,78.43773307,87.84218589
782,Highline Residential,https://s3-media2.fl.yelpcdn.com/bphoto/AatJ5VuolZINl-mKJT3PPA/o.jpg,40.75501,-73.92497,11106,4,72,1400,4.887793339,3.913895183,1.017723001,2.465809092,97.75586678,78.27790366,20.35446002
783,Annette Akers - Serhant,https://s3-media3.fl.yelpcdn.com/bphoto/ZuXpWzyssCli_-uhWlvDaw/o.jpg,40.72356602,-74.00304106,10016,5,194,1793.394458,1.5,0,5,2.5,30,0,100
784,Metropolitan & Waterfront Residential Brokerage,https://s3-media4.fl.yelpcdn.com/bphoto/BrzpHxR_K2sVLS--DHZ3zw/o.jpg,40.7265453,-74.0331859,7310,1,121,1867.968935,2.671032869,3.916074611,1.468457437,2.692266024,53.42065738,78.32149222,29.36914874
785,Castle Braid,https://s3-media1.fl.yelpcdn.com/bphoto/-yr3pFerRKvp8zjtdR5CuQ/o.jpg,40.6995163,-73.9291153,11206,2.5,153,1626.58273,2.43880082,3.823942089,1.621414889,2.722678489,48.7760164,76.47884177,32.42829778
786,4 Points Properties,https://s3-media2.fl.yelpcdn.com/bphoto/_TzqlM-E-hCayXE_H8J1gw/o.jpg,40.7190816,-74.0090777,10013,4.5,125,2063.084995,3.646407476,3.627956758,1.101218515,2.364587636,72.92814952,72.55913515,22.02437029
787,Avalon at Edgewater,https://s3-media3.fl.yelpcdn.com/bphoto/wMGHSGXCuj6tZEyaYXudhA/o.jpg,40.82054896,-73.97798736,7020,2.5,79,1337.856446,1.5,2.432241675,5,3.716120838,30,48.6448335,100
788,Shabir Ahmad - The Corcoran Group,https://s3-media3.fl.yelpcdn.com/bphoto/PfaUJUJ1_hQL3Da93hCBfw/o.jpg,40.6961241,-73.9970126,11201,4.5,19,1359.304011,4.296657214,0,2.350778661,1.175389331,85.93314427,0,47.01557322
789,Robin Pollisky,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.71559,-73.99018,10002,5,62,2140.796183,2.562657913,3.711857432,0.427471767,2.0696646,51.25315826,74.23714864,8.549435341
790,Oakes Pond At Bloomfield,https://s3-media4.fl.yelpcdn.com/bphoto/NNUIdVEbaKvRmSJ2nwBb1w/o.jpg,40.8014313,-74.1882345,7003,3.5,0,2755.623495,1.63654465,0,3.602242117,1.801121058,32.730893,0,72.04484233
791,Park Bayonne,https://s3-media4.fl.yelpcdn.com/bphoto/-bFJK93U5uewpkHKILiZLg/o.jpg,40.68180548,-74.11122354,7002,3,179,2381.864989,1.5,3.76688591,5,4.383442955,30,75.3377182,100
792,Ridgewood Collective,https://s3-media1.fl.yelpcdn.com/bphoto/gglJwjYresVtd9kCzpc2pQ/o.jpg,40.6953092,-73.9107336,11237,5,130,2127.127514,2.671032869,3.658662263,3.795212552,3.726937407,53.42065738,73.17324525,75.90425104
793,3 Journal Square Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/sK8HbAibqQRZPucHWO0mbg/o.jpg,40.73393518,-74.064115,7306,4,169,2082.5223,2.851657797,3.920987301,1.819116063,2.870051682,57.03315593,78.41974601,36.38232126
794,TF Cornerstone,https://s3-media3.fl.yelpcdn.com/bphoto/vkEVfhhi83UOxEPL7gtE2A/o.jpg,40.74543624,-73.94176483,11109,3.5,23,831.6666667,3.483845042,0,3.525640452,1.762820226,69.67690083,0,70.51280904
795,Susan Chan Real Estate,https://s3-media4.fl.yelpcdn.com/bphoto/oZetVlwpD2vla2-ATzhF2A/o.jpg,40.75976563,-73.98796844,10036,5,184,2296.600955,2.671032869,3.760558714,4.333303804,4.046931259,53.42065738,75.21117428,86.66607607
796,NYKB,https://s3-media2.fl.yelpcdn.com/bphoto/pFQjjotxIcUsLUtb_ZZVfg/o.jpg,40.74320224,-73.98984075,10010,4,146,1014.364614,3.296273002,3.441843824,5,4.220921912,65.92546003,68.83687647,100
797,The Somerset Luxury Apartments - Glenwood,https://s3-media2.fl.yelpcdn.com/bphoto/7ane_w3QfWTgTruiaJdDyw/o.jpg,40.76741,-73.953895,10021,2.5,177,1650,4.296657214,0,3.280519718,1.640259859,85.93314427,0,65.61039436
798,Hollingsworth,https://s3-media4.fl.yelpcdn.com/bphoto/lmQ4QvU32iJkYrkZ4MYyXQ/o.jpg,40.75148,-73.98611,10018,5,98,1464.667604,1.858220697,2.720722033,0,1.360361017,37.16441394,54.41444066,0
799,Premier Metro Realty,https://s3-media2.fl.yelpcdn.com/bphoto/RnTdxzcKiBCN7J7qhbWzVw/o.jpg,40.6773043,-73.9937431,11231,3.5,59,1780.104355,1.5,0,0,0,30,0,0
800,Arta Restoration,https://s3-media4.fl.yelpcdn.com/bphoto/lKJcGOWNvPRZwOeA_GEdvg/o.jpg,40.7173712,-73.8160145,11435,5,111,1270.544843,4.296657214,2.800040013,1.818655175,2.309347594,85.93314427,56.00080025,36.37310349
801,Teachers Village - Newark,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.73407333,-74.17463167,7102,4.5,20,1905.027033,3.046176949,3.7693201,1.058775966,2.414048033,60.92353897,75.38640199,21.17551931
802,Madox Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/s3xrRry3XwKVGfSkVAgDQA/o.jpg,40.71384,-74.04094,7032,5,84,1599.993587,1.5,3.846668509,1.773903466,2.810285987,30,76.93337017,35.47806932
803,Domain Properties,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7487799,-73.98718,10001,2,98,1243.711216,1.858220697,3.062714508,0,1.531357254,37.16441394,61.25429015,0
804,Airnizer,https://s3-media2.fl.yelpcdn.com/bphoto/dMVEGDbHJtu28ul2ceTPow/o.jpg,40.7477797,-73.9559199,11109,5,142,2686.991058,3.296273002,3.660993825,1.048963684,2.354978754,65.92546003,73.2198765,20.97927367
805,MidCiti Interiors Wallpaper Installation,https://s3-media3.fl.yelpcdn.com/bphoto/lbG1mx1CqXDT8gw8KEGq3Q/o.jpg,40.76149,-73.99138,10036,5,155,1598.255809,3.296273002,3.686225144,3.795296223,3.740760683,65.92546003,73.72450287,75.90592446
806,Lexington Painting,https://s3-media3.fl.yelpcdn.com/bphoto/3pcsrHfrNYhTr9cXQr1hAw/o.jpg,40.74551727,-73.98060557,10016,5,2,925.8408457,5,3.82438113,0.800051182,2.312216156,100,76.48762259,16.00102363
807,Yan Lee - Brooklyn Heights Real Estate,https://s3-media4.fl.yelpcdn.com/bphoto/pZI_g7Vvx-zBwEp7WmkMCw/o.jpg,40.6943,-73.99294,11201,5,19,1726.475843,4.296657214,0,0,0,85.93314427,0,0
808,Perfect Strangers of NYC,https://s3-media4.fl.yelpcdn.com/bphoto/3LkxpvyXwWJA1pF81StpMg/o.jpg,40.74659813,-73.99732195,10001,4.5,77,2800.503977,1.5,0,0,0,30,0,0
809,The Art of Tint,https://s3-media3.fl.yelpcdn.com/bphoto/KcI6m5Tz_DLSyt1bumNMag/o.jpg,40.67749955,-73.9962131,11231,5,59,2081.604438,1.5,3.686165697,3.317443444,3.501804571,30,73.72331394,66.34886888
810,Evergreen Realty,https://s3-media2.fl.yelpcdn.com/bphoto/gJLnPhpoh4McneegaKarBA/o.jpg,40.692608,-73.926989,11221,4,75,1356.244831,3.348376346,3.801483969,5,4.400741985,66.96752692,76.02967938,100
811,CNYC,https://s3-media1.fl.yelpcdn.com/bphoto/lfA0VDodIZiB_s-xdlR5xQ/o.jpg,40.77574,-73.98026,10023,5,94,1242.43853,1.5,3.072638472,3.067534638,3.070086555,30,61.45276943,61.35069275
812,Water's Edge,https://s3-media4.fl.yelpcdn.com/bphoto/k26bh3MIZJJ-_FZYcNyg7Q/o.jpg,40.743546,-74.162392,7029,2.5,183,2610.650424,1.767908234,0,3.279922319,1.639961159,35.35816467,0,65.59844637
813,Chesterfields NYC,https://s3-media1.fl.yelpcdn.com/bphoto/xViywb3WL2By_nHBYEXUcg/o.jpg,40.743432,-73.999842,10011,5,77,2262.000905,1.5,3.509389307,0,1.754694654,30,70.18778614,0
814,Galaxy Towers Condominium Association,https://s3-media2.fl.yelpcdn.com/bphoto/t7Sx9x-K_zH9KAaYcvC7aQ/o.jpg,40.79145111,-74.00045022,7093,3.5,117,1825.098336,2.671032869,3.745092057,5,4.372546029,53.42065738,74.90184114,100
815,The Meurice - WAM Partners,https://s3-media2.fl.yelpcdn.com/bphoto/SfMob5dCbtXGG5HMuMdR6A/o.jpg,40.765807,-73.978095,10019,5,30,2273.515695,4.296657214,3.692264775,0,1.846132388,85.93314427,73.8452955,0
816,Kingsbridge Arms,https://s3-media1.fl.yelpcdn.com/bphoto/DfZ6oiGI_zG1D6nvHJdtpg/o.jpg,40.874511,-73.902923,10463,5,12,1729.318575,1.5,3.951945047,0.024524862,1.988234954,30,79.03890093,0.490497232
817,295 Central Park West,https://s3-media2.fl.yelpcdn.com/bphoto/RpMfDLFMAm2KZw4VXbcAYA/o.jpg,40.78778,-73.96791,10024,3.5,6,1767.177549,3.046176949,3.578701429,2.907508245,3.243104837,60.92353897,71.57402858,58.15016489
818,The Apthorp,https://s3-media2.fl.yelpcdn.com/bphoto/KxuysBFCXzWgUHzJBY8r_Q/o.jpg,40.7837699,-73.98134,10024,3.5,94,1653.175173,1.5,3.42029828,1.120419373,2.270358826,30,68.40596559,22.40838746
819,Crown Gardens Housing Corporation,https://s3-media2.fl.yelpcdn.com/bphoto/ucD0OVOizdoXg58texYDkQ/o.jpg,40.6671951,-73.95032242,11225,3,145,1594.842084,2.535564174,3.824165076,1.618368235,2.721266656,50.71128348,76.48330152,32.3673647
820,Briar Oaks,https://s3-media2.fl.yelpcdn.com/bphoto/HHJmYVJpXccu0FG3gytU9Q/o.jpg,40.89139,-73.9093,10471,5,12,2662.397366,1.5,3.517137637,5,4.258568819,30,70.34275274,100
821,Start to Finish Organizing,https://s3-media3.fl.yelpcdn.com/bphoto/Q8arFlCC3NAzbWX-xGUU8w/o.jpg,37.79893302,-122.3983587,94111,3.5,1,1114.024923,1.974336722,3.59504089,5,4.297520445,39.48673443,71.90081779,100
822,The Opal,https://s3-media2.fl.yelpcdn.com/bphoto/WC65BlotF3Cqes4gIsMITQ/o.jpg,40.725122,-73.812731,11367,1.5,111,1855.959356,4.296657214,3.378003419,2.685244168,3.031623793,85.93314427,67.56006838,53.70488335
823,Bartunek Hardware,https://s3-media2.fl.yelpcdn.com/bphoto/xpHUZTwjHhVV30kuxNqZqg/o.jpg,40.77554,-73.91406,11105,4,185,2502.454287,2.129158088,2.937006669,4.261149086,3.599077878,42.58316175,58.74013338,85.22298172
824,1 Day Window Treatments,https://s3-media2.fl.yelpcdn.com/bphoto/8X00ZWjp2NuSvZI4AYI4ZA/o.jpg,40.76615,-73.99179,10019,5,90,1865.767599,3.212907651,3.828801335,4.792251241,4.310526288,64.25815301,76.5760267,95.84502482
825,The Brooklyn Zinc,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.678116,-73.96472,11238,5,113,1021.731505,1.767908234,3.469801196,2.968429709,3.219115452,35.35816467,69.39602392,59.36859417
826,Smith Woodward Plaza,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.67939,-73.9342999,11213,1,119,1402.986802,5,3.419496023,5,4.209748011,100,68.38992045,100
827,Mary Kae Higgins - Coldwell Banker Reliable,https://s3-media3.fl.yelpcdn.com/bphoto/NqnLcCGg-8BFDPN5iOG2GQ/o.jpg,40.629814,-74.0228163,11209,3.5,139,1584.506893,1.858220697,3.884245249,5,4.442122625,37.16441394,77.68490498,100
828,Esplanade Gardens,https://s3-media2.fl.yelpcdn.com/bphoto/HAIzbMlR5flUyJi800sPzw/o.jpg,40.823448,-73.9374596,10039,4,89,2336.444527,1.5,0,2.731341493,1.365670747,30,0,54.62682986
829,Riverbank,https://s3-media1.fl.yelpcdn.com/bphoto/DzCe5s2bPd-Oj-AHpKYM1Q/o.jpg,40.761242,-73.9977809,10036,2,155,1616.932728,3.296273002,0,2.562132501,1.281066251,65.92546003,0,51.24265002
830,Gentry Apartments,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.65402,-73.94849,11226,1,148,2163.017951,4.887793339,3.835437305,3.388334509,3.611885907,97.75586678,76.7087461,67.76669018
831,Curtis Chance Realty,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.637883,-73.953373,11210,1,158,1494.696057,3.483845042,3.75411968,0.850517631,2.302318655,69.67690083,75.0823936,17.01035261
832,Roomeze,https://s3-media4.fl.yelpcdn.com/bphoto/KYvEa6bPkbdf7ny9JqS8KA/o.jpg,40.67476,-73.963454,11238,3.5,3,1784.216638,1.5,0,1.026631563,0.513315781,30,0,20.53263125
833,Aaron Mazor - Town Real Estate,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7223881,-74.0036039,10013,5,194,2153.238693,1.5,3.838789101,0.669637474,2.254213288,30,76.77578202,13.39274948
834,Aquablu,https://s3-media3.fl.yelpcdn.com/bphoto/0nOYDyLc-Xdflts4R446Lw/o.jpg,40.7303,-74.03143,7310,2.5,121,966.7710335,2.671032869,3.699574578,1.367459317,2.533516947,53.42065738,73.99149155,27.34918634
835,Pullover,https://s3-media2.fl.yelpcdn.com/bphoto/N906yg6GOgf7_c8iY3T-1w/o.jpg,40.71424,-74.00642,10079,4,125,1694.056118,3.646407476,3.590837112,0.471582636,2.031209874,72.92814952,71.81674224,9.431652719
836,Billiard Factory Lofts,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.67685,-73.96439,11238,4,113,2470.332974,1.767908234,3.812137623,1.36111732,2.586627471,35.35816467,76.24275245,27.22234639
837,Cliff View Gardens,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.84967422,-74.07808685,7075,5,74,1350.181505,2.345908001,3.836147015,0.145362405,1.99075471,46.91816001,76.7229403,2.907248095
838,10 East End Avenue,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77108,-73.948189,10075,2.5,162,1495.648219,2.400095479,3.694262176,1.187518839,2.440890508,48.00190957,73.88524352,23.75037678
839,Secur-A-Door,https://s3-media2.fl.yelpcdn.com/bphoto/fPnrXppBLhnHmoh17ptKFQ/o.jpg,40.721091,-73.910324,11378,5,164,1277.602613,3.483845042,0,0,0,69.67690083,0,0
840,The Classic Kew Gardens,https://s3-media3.fl.yelpcdn.com/bphoto/MV6CGLsflBrvrTQ0w622Bg/o.jpg,40.7094803,-73.8272934,11415,2,17,1627.644386,3.019380943,3.920791902,0.425143446,2.172967674,60.38761886,78.41583803,8.502868928
841,Goodbye Clutter,https://s3-media4.fl.yelpcdn.com/bphoto/v1TvfUk0NyJIhQEXblQOTQ/o.jpg,40.78332,-73.95644,10128,5,45,1185.742688,1.5,3.836355088,5,4.418177544,30,76.72710176,100
842,Cobalt Lofts,https://s3-media2.fl.yelpcdn.com/bphoto/vE16zFsIJ1xfmx0f6czWyg/o.jpg,40.735705,-74.15283,7029,2.5,183,1596.913571,1.767908234,3.141765945,0,1.570882973,35.35816467,62.8353189,0
843,37 Wall Street,https://s3-media2.fl.yelpcdn.com/bphoto/7AAYEvceXe5qjZ3nKN89hg/o.jpg,40.70658,-74.01003,10005,1.5,147,1270.041336,5,3.666762925,2.611051897,3.138907411,100,73.3352585,52.22103793
844,New York Dwellings,https://s3-media1.fl.yelpcdn.com/bphoto/Ya5aKkwei3rgU9uLYcJubw/o.jpg,40.671867,-73.983711,11215,5,76,1144.249326,2.045792737,3.865495347,4.192347858,4.028921602,40.91585473,77.30990693,83.84695716
845,Goldin Management,https://s3-media2.fl.yelpcdn.com/bphoto/k3DM2K1oJDcf7fOgIV4RoQ/o.jpg,40.6748,-73.97171,11217,2,134,1371.942545,5,0,0,0,100,0,0
846,Dugald Loughnan - Brown Harris Stevens,https://s3-media3.fl.yelpcdn.com/bphoto/68SKiLxb7KVlKNsWql0Bdg/o.jpg,40.73377,-73.99115,10003,5,16,1820.993629,3.135496968,3.790809895,1.93527126,2.863040577,62.70993935,75.81619789,38.70542519
847,Studio 19 WoodWorks,https://s3-media2.fl.yelpcdn.com/bphoto/-LGEcKPnyB5hnk3pcUmD_Q/o.jpg,40.64561812,-74.02391257,11220,4.5,180,1340.989963,4.296657214,3.727472607,5,4.363736303,85.93314427,74.54945213,100
848,Cityami,https://s3-media2.fl.yelpcdn.com/bphoto/X7g8t7Qyymyxs7VywUkUWA/o.jpg,40.720087,-74.000892,10013,5,194,1856.682025,1.5,3.199804366,2.57023575,2.885020058,30,63.99608732,51.404715
849,Joelle Chilazi Group Compass Jersey City - Hoboken,https://s3-media1.fl.yelpcdn.com/bphoto/Rr7_TY2-1leJ7DORdPMGBQ/o.jpg,40.716918,-74.035274,7302,5,84,3077.913343,1.5,3.601246353,5,4.300623176,30,72.02492705,100
850,Sasha A Gurevich - EXP Realty,https://s3-media2.fl.yelpcdn.com/bphoto/SvN2CpIT0z7gR2owm2-XRQ/o.jpg,40.70256833,-73.99504167,11201,5,160,2144.579077,1.5,3.986713372,0.065734822,2.026224097,30,79.73426744,1.314696441
851,Kate Spiro Interior Design,https://s3-media3.fl.yelpcdn.com/bphoto/0_fr8jbHH_MIpJOSAsuvJg/o.jpg,40.6967,-73.99003,11201,5,19,1773.260755,4.296657214,3.86850674,1.89552997,2.882018355,85.93314427,77.3701348,37.91059939
852,AIRE,https://s3-media2.fl.yelpcdn.com/bphoto/SjljIwavyCv4eaH8i0ZKiA/o.jpg,40.77556824,-73.98449569,10023,3,94,1831.964035,1.5,3.873228108,2.95590647,3.414567289,30,77.46456216,59.11812939
853,Milstein Properties -4,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77076721,-73.98157501,10023,1,30,2379.193755,4.296657214,0,1.705025187,0.852512594,85.93314427,0,34.10050374
854,Corniche,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.77854,-73.9508199,10128,5,162,1707.551834,2.400095479,3.716647688,3.871115139,3.793881413,48.00190957,74.33295375,77.42230277
855,Citi Habitats,https://s3-media2.fl.yelpcdn.com/bphoto/NkjRKGnJ_8R6kBprH6F5rQ/o.jpg,40.72729,-73.99539,10012,4,33,1678.096669,5,3.912994072,0.595380215,2.254187143,100,78.25988143,11.90760429
856,The Rivington Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/NhUcRRFbD01Xfhs9zqt07A/o.jpg,40.7519667,-74.0325368,7030,4,167,1114.952457,4.296657214,3.701622829,5,4.350811415,85.93314427,74.03245658,100
857,Dyno Moving,https://s3-media1.fl.yelpcdn.com/bphoto/W_dEBkE_lbvjKIKOod11hg/o.jpg,40.704796,-74.007281,10005,5,147,2624.018758,5,3.607356832,3.639250726,3.623303779,100,72.14713664,72.78501451
858,The Aldyn,https://s3-media1.fl.yelpcdn.com/bphoto/YVkCQa3P3WCRBQ3I531v7Q/o.jpg,40.7745737,-73.9909786,10069,3.5,90,1102.905821,3.212907651,3.887515137,1.74063288,2.814074008,64.25815301,77.75030273,34.81265759
