"","BoroName","LATITUDE","LONGITUDE"
"810","Brooklyn",40.679456,-73.929008
"811","Brooklyn",40.657997,-73.931192
"812","Brooklyn",40.680815,-73.953744
"813","Brooklyn",40.685803,-73.954808
"814","Brooklyn",40.590224,-73.973877
"815","Brooklyn",40.616038,-73.929792
"816","Brooklyn",40.670016,-73.917174
"817","Brooklyn",40.621204,-73.974872
"818","Brooklyn",40.70007,-73.96233
"819","Brooklyn",40.630677,-73.952618
"820","Brooklyn",40.643271,-74.012335
"821","Brooklyn",40.662933,-73.991913
"822","Brooklyn",40.636629,-74.011601
"823","Brooklyn",40.67791,-73.968651
"824","Brooklyn",40.663122,-73.961785
"825","Brooklyn",40.662591,-73.962194
"826","Brooklyn",40.669409,-73.950623
"827","Brooklyn",40.663977,-73.951364
"828","Brooklyn",40.66383,-73.950605
"829","Brooklyn",40.655593,-73.956457
"830","Brooklyn",40.654969,-73.961403
"831","Brooklyn",40.654776,-73.950061
"832","Brooklyn",40.621948,-74.040064
"833","Brooklyn",40.625717,-74.016223
"834","Brooklyn",40.621194,-74.025926
"835","Brooklyn",40.620264,-74.007189
"836","Brooklyn",40.631695,-74.027593
"837","Brooklyn",40.629751,-74.022443
"838","Brooklyn",40.61479,-74.034499
"839","Brooklyn",40.620169,-74.02423
"840","Brooklyn",40.629501,-74.022852
"841","Brooklyn",40.598153,-73.986825
"842","Brooklyn",40.616516,-73.97848
"843","Brooklyn",40.613424,-73.996216
"844","Brooklyn",40.613211,-73.996283
"845","Brooklyn",40.595282,-73.9995
"846","Brooklyn",40.607521,-74.002871
"847","Brooklyn",40.60701,-74.002451
"848","Brooklyn",40.607084,-74.002731
"849","Brooklyn",40.607455,-74.002536
"850","Brooklyn",40.595903,-73.996819
"851","Brooklyn",40.626739,-73.965693
"852","Brooklyn",40.630561,-73.977347
"853","Brooklyn",40.639252,-73.999
"854","Brooklyn",40.62419,-73.971089
"855","Brooklyn",40.592949,-73.979173
"856","Brooklyn",40.572732,-73.995146
"857","Brooklyn",40.57383,-73.989863
"858","Brooklyn",40.575007,-73.973893
"859","Brooklyn",40.584745,-73.966939
"860","Brooklyn",40.579228,-73.972135
"861","Brooklyn",40.581963,-73.960332
"862","Brooklyn",40.581954,-73.959535
"863","Brooklyn",40.581355,-73.967236
"864","Brooklyn",40.575481,-73.97708
"865","Brooklyn",40.575419,-73.99503
"866","Brooklyn",40.576125,-73.988663
"867","Brooklyn",40.630207,-73.957395
"868","Brooklyn",40.625414,-73.956481
"869","Brooklyn",40.612751,-73.962748
"870","Brooklyn",40.61633,-73.94501
"871","Brooklyn",40.631859,-73.952794
"872","Brooklyn",40.624743,-73.964713
"873","Brooklyn",40.61827,-73.95515
"874","Brooklyn",40.634331,-73.94958
"875","Brooklyn",40.620914,-73.955095
"876","Brooklyn",40.616461,-73.954486
"877","Brooklyn",40.632417,-73.952682
"878","Brooklyn",40.600326,-73.942114
"879","Brooklyn",40.58291,-73.953925
"880","Brooklyn",40.607432,-73.962039
"881","Brooklyn",40.607395,-73.961464
"882","Brooklyn",40.608167,-73.959879
"883","Brooklyn",40.60997,-73.95531
"884","Brooklyn",40.590349,-73.949847
"885","Brooklyn",40.58417,-73.934729
"886","Brooklyn",40.597079,-73.972998
"887","Brooklyn",40.590606,-73.968983
"888","Brooklyn",40.655844,-73.947087
"889","Brooklyn",40.650183,-73.955914
"890","Brooklyn",40.650488,-73.95535
"891","Brooklyn",40.614709,-73.92831
"892","Brooklyn",40.655493,-73.960066
"893","Brooklyn",40.6899,-73.9812
"894","Brooklyn",40.71448,-73.94456
"895","Brooklyn",40.6089,-73.95819
"896","Brooklyn",40.65448,-74.00409
"897","Brooklyn",40.57597,-73.98075
"898","Queens",40.7424,-73.9527
"899","Queens",40.76662,-73.92141
"900","Queens",40.68632,-73.82444
"901","Queens",40.71998,-73.84472
"902","Bronx",40.8628,-73.894
"903","Bronx",40.84958,-73.90647
"904","Manhattan",40.737,-73.9899
"905","Queens",40.74283,-73.93304
"906","Manhattan",40.74562,-73.99885
"907","Manhattan",40.71392,-73.99008
"908","Manhattan",40.75152,-73.99343
"909","Staten Island",40.64255,-74.07513
"910","Staten Island",40.59038,-74.067
"911","Staten Island",40.560143,-74.170918
"912","Bronx",40.906571,-73.904315
"913","Bronx",40.884342,-73.915211
"914","Bronx",40.878976,-73.91686
"915","Bronx",40.879273,-73.905317
"916","Bronx",40.876888,-73.907008
"917","Manhattan",40.874493,-73.909328
"918","Manhattan",40.874775,-73.9092
"919","Bronx",40.882849,-73.889061
"920","Bronx",40.881342,-73.878799
"921","Bronx",40.8771,-73.8659
"922","Bronx",40.871234,-73.830535
"923","Bronx",40.870449,-73.826309
"924","Bronx",40.862208,-73.824863
"925","Bronx",40.852433,-73.827028
"926","Bronx",40.852171,-73.827112
"927","Bronx",40.852746,-73.82692
"928","Bronx",40.851864,-73.827245
"929","Bronx",40.846597,-73.832078
"930","Bronx",40.843199,-73.826293
"931","Bronx",40.833336,-73.828534
"932","Bronx",40.832901,-73.827983
"933","Bronx",40.830011,-73.825437
"934","Bronx",40.823073,-73.866614
"935","Bronx",40.826481,-73.849899
"936","Bronx",40.827698,-73.849723
"937","Bronx",40.833839,-73.851674
"938","Bronx",40.832906,-73.86178
"939","Bronx",40.838729,-73.860708
"940","Bronx",40.842618,-73.85304
"941","Bronx",40.857892,-73.844123
"942","Bronx",40.857495,-73.861649
"943","Bronx",40.865278,-73.869997
"944","Bronx",40.845214,-73.865703
"945","Bronx",40.839859,-73.878767
"946","Bronx",40.836882,-73.888383
"947","Bronx",40.829249,-73.897773
"948","Bronx",40.824126,-73.892014
"949","Bronx",40.83,-73.9105
"950","Bronx",40.835512,-73.920933
"951","Bronx",40.835921,-73.921583
"952","Bronx",40.834259,-73.918322
"953","Bronx",40.862962,-73.904945
"954","Bronx",40.867613,-73.89762
"955","Bronx",40.8623,-73.8976
"956","Bronx",40.86251,-73.897871
"957","Bronx",40.862491,-73.896531
"958","Bronx",40.861992,-73.895047
"959","Bronx",40.877202,-73.846597
"960","Bronx",40.81474,-73.898014
"961","Bronx",40.816343,-73.887998
"962","Bronx",40.822374,-73.900372
"963","Bronx",40.814867,-73.886012
"964","Bronx",40.818831,-73.889164
"965","Bronx",40.82583,-73.91821
"966","Bronx",40.843525,-73.911548
"967","Bronx",40.82024,-73.901257
"968","Bronx",40.812469,-73.904907
"969","Bronx",40.813636,-73.910427
"970","Bronx",40.814945,-73.903648
"971","Bronx",40.814097,-73.91276
"972","Bronx",40.813059,-73.90877
"973","Bronx",40.827654,-73.898451
"974","Bronx",40.827371,-73.904648
"975","Bronx",40.829431,-73.916238
"976","Bronx",40.809845,-73.924861
"977","Bronx",40.816587,-73.895787
"978","Bronx",40.834168,-73.875149
"979","Bronx",40.823687,-73.86202
"980","Bronx",40.853679,-73.883847
"981","Bronx",40.818655,-73.851755
"982","Bronx",40.840257,-73.921854
"983","Bronx",40.817041,-73.862118
"984","Bronx",40.852697,-73.903721
"985","Bronx",40.846733,-73.90856
"986","Bronx",40.849659,-73.905518
"987","Bronx",40.865843,-73.894881
"988","Bronx",40.871737,-73.849073
"989","Bronx",40.850436,-73.851623
"990","Bronx",40.884368,-73.833591
"991","Bronx",40.886219,-73.845374
"992","Bronx",40.887938,-73.831424
"993","Bronx",40.869454,-73.861313
"994","Bronx",40.884716,-73.842936
"995","Bronx",40.901874,-73.847007
"996","Bronx",40.898664,-73.854579
"997","Bronx",40.863826,-73.894152
"998","Bronx",40.872831,-73.85182
"999","Bronx",40.872479,-73.851401
"1000","Bronx",40.819669,-73.809831
"1001","Bronx",40.866898,-73.883486
"1002","Bronx",40.8539,-73.8911
"1003","Bronx",40.834607,-73.851667
"1004","Bronx",40.841118,-73.912354
"1005","Bronx",40.821136,-73.86604
"1006","Bronx",40.87233,-73.887346
"1007","Bronx",40.869926,-73.885387
"1008","Bronx",40.868869,-73.902971
"1009","Bronx",40.90976,-73.896754
"1010","Bronx",40.873579,-73.879595
"1011","Bronx",40.865482,-73.869564
"1012","Bronx",40.862896,-73.857863
"1013","Bronx",40.838419,-73.90142
"1014","Bronx",40.832972,-73.905031
"1015","Bronx",40.829117,-73.916617
"1016","Bronx",40.898452,-73.85405
"1017","Bronx",40.850188,-73.9155
"1018","Bronx",40.884,-73.84889
"1019","Bronx",40.826384,-73.922704
"1020","Bronx",40.853788,-73.914383
"1021","Bronx",40.8987,-73.8675
"1022","Bronx",40.8563,-73.910233
"1023","Bronx",40.854627,-73.911226
"1024","Bronx",40.852757,-73.918663
"1025","Bronx",40.853382,-73.912345
"1026","Manhattan",40.874178,-73.909302
"1027","Bronx",40.862481,-73.843548
"1028","Bronx",40.863051,-73.843297
"1029","Bronx",40.884577,-73.8315
"1030","Bronx",40.903194,-73.849627
"1031","Bronx",40.890481,-73.848548
"1032","Bronx",40.895917,-73.866469
"1033","Bronx",40.818755,-73.914368
"1034","Bronx",40.871993,-73.882629
"1035","Bronx",40.81856,-73.893741
"1036","Bronx",40.826363,-73.923102
"1037","Bronx",40.860749,-73.889854
"1038","Bronx",40.86052,-73.890617
"1039","Bronx",40.819839,-73.913426
"1040","Bronx",40.889883,-73.819542
"1041","Bronx",40.805358,-73.914278
"1042","Bronx",40.812553,-73.904233
"1043","Manhattan",40.795969,-73.935053
"1044","Bronx",40.852055,-73.903581
"1045","Bronx",40.818642,-73.914202
"1046","Bronx",40.896527,-73.870656
"1047","Bronx",40.895621,-73.874932
"1048","Bronx",40.833488,-73.896687
"1049","Bronx",40.825306,-73.918719
"1050","Bronx",40.849369,-73.830545
"1051","Bronx",40.868899,-73.842471
"1052","Bronx",40.858033,-73.851548
"1053","Bronx",40.856869,-73.844001
"1054","Bronx",40.809357,-73.923201
"1055","Bronx",40.808883,-73.922595
"1056","Bronx",40.81681,-73.916302
"1057","Bronx",40.853189,-73.881591
"1058","Bronx",40.832214,-73.850974
"1059","Bronx",40.813578,-73.857792
"1060","Bronx",40.839283,-73.783412
"1061","Bronx",40.847452,-73.786455
"1062","Bronx",40.870294,-73.832418
"1063","Bronx",40.877874,-73.829676
"1064","Bronx",40.865343,-73.867044
"1065","Bronx",40.850111,-73.85153
"1066","Bronx",40.871579,-73.861248
"1067","Bronx",40.894434,-73.861019
"1068","Bronx",40.881048,-73.908602
"1069","Bronx",40.893903,-73.907897
"1070","Bronx",40.861336,-73.822652
"1071","Bronx",40.853609,-73.907038
"1072","Bronx",40.879379,-73.879171
"1073","Bronx",40.818652,-73.854139
"1074","Bronx",40.83374,-73.877039
"1075","Bronx",40.816615,-73.865314
"1076","Bronx",40.817163,-73.862398
"1077","Bronx",40.845973,-73.892457
"1078","Bronx",40.862782,-73.858062
"1079","Bronx",40.898502,-73.854704
"1080","Bronx",40.814536,-73.913439
"1081","Bronx",40.805011,-73.912975
"1082","Bronx",40.804847,-73.913049
"1083","Bronx",40.825388,-73.918236
"1084","Bronx",40.813379,-73.910293
"1085","Bronx",40.812692,-73.906951
"1086","Bronx",40.836043,-73.856329
"1087","Bronx",40.841131,-73.86317
"1088","Bronx",40.839433,-73.861875
"1089","Bronx",40.862897,-73.908585
"1090","Bronx",40.836494,-73.907093
"1091","Bronx",40.834202,-73.908391
"1092","Bronx",40.815219,-73.924033
"1093","Bronx",40.812823,-73.925757
"1094","Bronx",40.817602,-73.923121
"1095","Bronx",40.876151,-73.849473
"1096","Bronx",40.82107,-73.893158
"1097","Bronx",40.820875,-73.893598
"1098","Bronx",40.815905,-73.887088
"1099","Bronx",40.820479,-73.921232
"1100","Bronx",40.808896,-73.922861
"1101","Bronx",40.813052,-73.919862
"1102","Bronx",40.81275,-73.920392
"1103","Bronx",40.809344,-73.922884
"1104","Bronx",40.880678,-73.878746
"1105","Bronx",40.82406,-73.909008
"1106","Bronx",40.836625,-73.897518
"1107","Bronx",40.839078,-73.902935
"1108","Bronx",40.838623,-73.902357
"1109","Bronx",40.83609,-73.883724
"1110","Bronx",40.878003,-73.828249
"1111","Bronx",40.887989,-73.907633
"1112","Bronx",40.886861,-73.906948
"1113","Bronx",40.851268,-73.904864
"1114","Bronx",40.823862,-73.900021
"1115","Bronx",40.854883,-73.843592
"1116","Bronx",40.859814,-73.842918
"1117","Bronx",40.850242,-73.851768
"1118","Bronx",40.836287,-73.897642
"1119","Bronx",40.83051,-73.903472
"1120","Bronx",40.886755,-73.877708
"1121","Bronx",40.844844,-73.867471
"1122","Bronx",40.845989,-73.862942
"1123","Bronx",40.847692,-73.857428
"1124","Bronx",40.857362,-73.867257
"1125","Bronx",40.854207,-73.843699
"1126","Bronx",40.865299,-73.853607
"1127","Bronx",40.865624,-73.860153
"1128","Bronx",40.865642,-73.861874
"1129","Bronx",40.865521,-73.867769
"1130","Bronx",40.847143,-73.86695
"1131","Bronx",40.842439,-73.844517
"1132","Bronx",40.858143,-73.84633
"1133","Bronx",40.857603,-73.856977
"1134","Bronx",40.825224,-73.891469
"1135","Bronx",40.856864,-73.861807
"1136","Bronx",40.88035,-73.840869
"1137","Bronx",40.869959,-73.84503
"1138","Bronx",40.865622,-73.862914
"1139","Bronx",40.89651,-73.844905
"1140","Bronx",40.871634,-73.848266
"1141","Bronx",40.875994,-73.862431
"1142","Bronx",40.893148,-73.856919
"1143","Bronx",40.880546,-73.840994
"1144","Bronx",40.879747,-73.842444
"1145","Bronx",40.860527,-73.897879
"1146","Bronx",40.884966,-73.831219
"1147","Bronx",40.876313,-73.84612
"1148","Bronx",40.88675,-73.847023
"1149","Bronx",40.847611,-73.883152
"1150","Bronx",40.8558,-73.901267
"1151","Bronx",40.854319,-73.902407
"1152","Bronx",40.853719,-73.902245
"1153","Bronx",40.856312,-73.90031
"1154","Bronx",40.851857,-73.916683
"1155","Bronx",40.855063,-73.8965
"1156","Bronx",40.862655,-73.904024
"1157","Bronx",40.847057,-73.920594
"1158","Bronx",40.848516,-73.916287
"1159","Bronx",40.868536,-73.90163
"1160","Bronx",40.868276,-73.901474
"1161","Bronx",40.865486,-73.90306
"1162","Bronx",40.849777,-73.921551
"1163","Bronx",40.884094,-73.89828
"1164","Bronx",40.910344,-73.903321
"1165","Bronx",40.886299,-73.907123
"1166","Bronx",40.846456,-73.859677
"1167","Bronx",40.84898,-73.917252
"1168","Bronx",40.884237,-73.833141
"1169","Bronx",40.86558,-73.823678
"1170","Bronx",40.822596,-73.810954
"1171","Bronx",40.879407,-73.825867
"1172","Bronx",40.875784,-73.829147
"1173","Bronx",40.875818,-73.829266
"1174","Bronx",40.877473,-73.918014
"1175","Bronx",40.870506,-73.890867
"1176","Bronx",40.888133,-73.831159
"1177","Bronx",40.842938,-73.878529
"1178","Bronx",40.879412,-73.824795
"1179","Bronx",40.81934,-73.847935
"1180","Bronx",40.862233,-73.896269
"1181","Bronx",40.872673,-73.901989
"1182","Bronx",40.84621,-73.884493
"1183","Bronx",40.876487,-73.906691
"1184","Bronx",40.853841,-73.912803
"1185","Bronx",40.844891,-73.866137
"1186","Bronx",40.838717,-73.859466
"1187","Bronx",40.871505,-73.830285
"1188","Bronx",40.82964,-73.850372
"1189","Bronx",40.850824,-73.915702
"1190","Bronx",40.870178,-73.832675
"1191","Bronx",40.865869,-73.823082
"1192","Bronx",40.86503,-73.823851
"1193","Bronx",40.871438,-73.830083
"1194","Bronx",40.863035,-73.825612
"1195","Queens",40.779184,-73.918531
"1196","Bronx",40.873853,-73.824599
"1197","Bronx",40.823021,-73.827583
"1198","Bronx",40.821743,-73.826488
"1199","Bronx",40.901818,-73.906167
"1200","Bronx",40.874301,-73.824294
"1201","Bronx",40.878595,-73.897743
"1202","Bronx",40.876269,-73.833986
"1203","Bronx",40.821783,-73.876128
"1204","Bronx",40.821812,-73.877156
"1205","Bronx",40.847007,-73.920097
"1206","Bronx",40.842367,-73.878443
"1207","Bronx",40.837949,-73.85905
"1208","Bronx",40.881461,-73.896448
"1209","Bronx",40.876972,-73.885775
"1210","Bronx",40.87956,-73.885606
"1211","Bronx",40.856764,-73.836529
"1212","Bronx",40.878599,-73.833134
"1213","Bronx",40.864598,-73.824569
"1214","Bronx",40.81625,-73.915855
"1215","Bronx",40.879902,-73.878766
"1216","Bronx",40.879963,-73.878747
"1217","Bronx",40.843903,-73.923748
"1218","Bronx",40.874361,-73.886945
"1219","Bronx",40.837647,-73.911202
"1220","Bronx",40.857119,-73.867481
"1221","Bronx",40.820136,-73.854481
"1222","Bronx",40.881077,-73.838926
"1223","Bronx",40.831366,-73.919914
"1224","Bronx",40.870292,-73.904182
"1225","Bronx",40.904296,-73.896583
"1226","Bronx",40.823622,-73.924233
"1227","Bronx",40.820622,-73.891357
"1228","Bronx",40.832687,-73.929629
"1229","Bronx",40.865433,-73.861833
"1230","Bronx",40.820664,-73.891643
"1231","Bronx",40.839937,-73.87944
"1232","Bronx",40.825638,-73.907462
"1233","Bronx",40.815621,-73.918261
"1234","Bronx",40.824752,-73.858879
"1235","Bronx",40.873545,-73.853122
"1236","Bronx",40.835514,-73.912667
"1237","Bronx",40.823211,-73.866837
"1238","Bronx",40.821284,-73.879811
"1239","Bronx",40.833679,-73.861317
"1240","Bronx",40.824457,-73.908377
"1241","Bronx",40.838267,-73.926453
"1242","Bronx",40.8824,-73.8924
"1243","Bronx",40.820588,-73.891318
"1244","Bronx",40.83942,-73.836343
"1245","Bronx",40.87828,-73.82799
"1246","Bronx",40.862479,-73.900576
"1247","Bronx",40.852557,-73.852974
"1248","Bronx",40.86558,-73.858029
"1249","Bronx",40.83424,-73.928748
"1250","Bronx",40.835473,-73.928055
"1251","Bronx",40.850963,-73.84793
"1252","Bronx",40.884063,-73.849536
"1253","Bronx",40.876849,-73.846134
"1254","Bronx",40.875508,-73.860235
"1255","Bronx",40.885376,-73.843433
"1256","Bronx",40.823553,-73.919683
"1257","Bronx",40.878055,-73.829431
"1258","Bronx",40.86556,-73.865768
"1259","Bronx",40.86706,-73.832531
"1260","Bronx",40.83509,-73.913145
"1261","Bronx",40.840077,-73.877143
"1262","Bronx",40.833793,-73.861038
"1263","Bronx",40.836024,-73.884074
"1264","Bronx",40.812781,-73.926103
"1265","Bronx",40.850765,-73.882549
"1266","Bronx",40.828837,-73.921313
"1267","Bronx",40.883864,-73.898357
"1268","Bronx",40.8312,-73.9206
"1269","Bronx",40.881129,-73.909384
"1270","Bronx",40.821439,-73.879921
"1271","Bronx",40.86933,-73.830695
"1272","Bronx",40.882449,-73.880619
"1273","Bronx",40.883992,-73.833433
"1274","Bronx",40.837902,-73.860241
"1275","Bronx",40.822925,-73.903583
"1276","Bronx",40.833542,-73.862669
"1277","Bronx",40.833144,-73.862507
"1278","Bronx",40.826019,-73.849533
"1279","Bronx",40.823446,-73.863761
"1280","Bronx",40.882326,-73.83276
"1281","Bronx",40.800655,-73.911065
"1282","Bronx",40.843257,-73.870986
"1283","Bronx",40.838086,-73.91138
"1284","Bronx",40.821561,-73.87781
"1285","Bronx",40.85106,-73.84466
"1286","Bronx",40.824286,-73.909062
"1287","Bronx",40.857888,-73.844073
"1288","Bronx",40.820626,-73.891663
"1289","Bronx",40.822841,-73.86836
"1290","Bronx",40.856338,-73.879839
"1291","Bronx",40.868289,-73.901514
"1292","Bronx",40.820821,-73.891186
"1293","Bronx",40.857206,-73.880342
"1294","Bronx",40.837071,-73.909064
"1295","Bronx",40.84789,-73.888546
"1296","Bronx",40.878824,-73.872319
"1297","Bronx",40.88077,-73.89905
"1298","Bronx",40.822565,-73.858248
"1299","Bronx",40.852207,-73.8271
"1300","Bronx",40.852709,-73.826937
"1301","Bronx",40.844036,-73.922636
"1302","Bronx",40.837051,-73.908246
"1303","Bronx",40.820539,-73.892049
"1304","Bronx",40.856317,-73.881
"1305","Bronx",40.833701,-73.861266
"1306","Bronx",40.874725,-73.891586
"1307","Bronx",40.876635,-73.890112
"1308","Bronx",40.875838,-73.893738
"1309","Bronx",40.883523,-73.892976
"1310","Bronx",40.85133,-73.84472
"1311","Bronx",40.856919,-73.867748
"1312","Bronx",40.824712,-73.858864
"1313","Bronx",40.856174,-73.869885
"1314","Bronx",40.82707,-73.905286
"1315","Bronx",40.862864,-73.905412
"1316","Bronx",40.862668,-73.908523
"1317","Bronx",40.877718,-73.866079
"1318","Bronx",40.875337,-73.894426
"1319","Bronx",40.890843,-73.849031
"1320","Bronx",40.877003,-73.890033
"1321","Bronx",40.879564,-73.909905
"1322","Bronx",40.824061,-73.919189
"1323","Bronx",40.866245,-73.881908
"1324","Bronx",40.84672,-73.84452
"1325","Bronx",40.860866,-73.880451
"1326","Bronx",40.8514,-73.8821
"1327","Bronx",40.858791,-73.898836
"1328","Bronx",40.885291,-73.894622
"1329","Bronx",40.900777,-73.861796
"1330","Bronx",40.835793,-73.890448
"1331","Bronx",40.813009,-73.846026
"1332","Bronx",40.846021,-73.884755
"1333","Bronx",40.813214,-73.908523
"1334","Bronx",40.833473,-73.862652
"1335","Bronx",40.846822,-73.84898
"1336","Bronx",40.846938,-73.909083
"1337","Bronx",40.849012,-73.9067
"1338","Bronx",40.84557,-73.910997
"1339","Bronx",40.833157,-73.85995
"1340","Bronx",40.823921,-73.849043
"1341","Bronx",40.80164,-73.912986
"1342","Bronx",40.81384,-73.921684
"1343","Bronx",40.865309,-73.843078
"1344","Bronx",40.812848,-73.906744
"1345","Bronx",40.822424,-73.856079
"1346","Bronx",40.808335,-73.916356
"1347","Bronx",40.828818,-73.921941
"1348","Bronx",40.893637,-73.857753
"1349","Bronx",40.877485,-73.866388
"1350","Bronx",40.886504,-73.877879
"1351","Bronx",40.833677,-73.896573
"1352","Bronx",40.838176,-73.911103
"1353","Bronx",40.828208,-73.840503
"1354","Bronx",40.912781,-73.902667
"1355","Bronx",40.861331,-73.890443
"1356","Bronx",40.861588,-73.911499
"1357","Bronx",40.861797,-73.911422
"1358","Bronx",40.862862,-73.905356
"1359","Bronx",40.862464,-73.900526
"1360","Bronx",40.862893,-73.901764
"1361","Bronx",40.874904,-73.879697
"1362","Bronx",40.856732,-73.866976
"1363","Bronx",40.856735,-73.867035
"1364","Bronx",40.857315,-73.868405
"1365","Bronx",40.857317,-73.868364
"1366","Bronx",40.856986,-73.856481
"1367","Bronx",40.856986,-73.856517
"1368","Bronx",40.857604,-73.856931
"1369","Bronx",40.857244,-73.844059
"1370","Bronx",40.852485,-73.827381
"1371","Bronx",40.8527,-73.868681
"1372","Bronx",40.882583,-73.888925
"1373","Bronx",40.876426,-73.833669
"1374","Bronx",40.820302,-73.824815
"1375","Bronx",40.82093,-73.82296
"1376","Bronx",40.821035,-73.823301
"1377","Bronx",40.88798,-73.846743
"1378","Bronx",40.835184,-73.893692
"1379","Bronx",40.862929,-73.908226
"1380","Bronx",40.86245,-73.909344
"1381","Bronx",40.86966,-73.828116
"1382","Bronx",40.83494,-73.867392
"1383","Bronx",40.851604,-73.88502
"1384","Bronx",40.825101,-73.923856
"1385","Bronx",40.810712,-73.927185
"1386","Bronx",40.89232,-73.853665
"1387","Bronx",40.842763,-73.893736
"1388","Bronx",40.846543,-73.860245
"1389","Bronx",40.878254,-73.902791
"1390","Bronx",40.86705,-73.883745
"1391","Bronx",40.834954,-73.89441
"1392","Bronx",40.82165,-73.821521
"1393","Bronx",40.83714,-73.909857
"1394","Bronx",40.85209,-73.897733
"1395","Bronx",40.884117,-73.897671
"1396","Bronx",40.879154,-73.885631
"1397","Bronx",40.812126,-73.914095
"1398","Bronx",40.812135,-73.914305
"1399","Bronx",40.816963,-73.88803
"1400","Bronx",40.850068,-73.844724
"1401","Bronx",40.877758,-73.866062
"1402","Bronx",40.869937,-73.845465
"1403","Bronx",40.827929,-73.823816
"1404","Bronx",40.867679,-73.883817
"1405","Bronx",40.882102,-73.836913
"1406","Bronx",40.840392,-73.863974
"1407","Bronx",40.818334,-73.857258
"1408","Bronx",40.868191,-73.833918
"1409","Bronx",40.850392,-73.868122
"1410","Bronx",40.870958,-73.877355
"1411","Bronx",40.829348,-73.874376
"1412","Bronx",40.829134,-73.874597
"1413","Bronx",40.833288,-73.919202
"1414","Bronx",40.826063,-73.822247
"1415","Bronx",40.822534,-73.819152
"1416","Bronx",40.8657,-73.85998
"1417","Bronx",40.824658,-73.913481
"1418","Bronx",40.824448,-73.914322
"1419","Bronx",40.86779,-73.83443
"1420","Bronx",40.806589,-73.91717
"1421","Bronx",40.823769,-73.911488
"1422","Bronx",40.823722,-73.914227
"1423","Bronx",40.86215,-73.89051
"1424","Bronx",40.862117,-73.890559
"1425","Bronx",40.848087,-73.900912
"1426","Bronx",40.848131,-73.900893
"1427","Bronx",40.82144,-73.84847
"1428","Bronx",40.840676,-73.864393
"1429","Bronx",40.873534,-73.879332
"1430","Bronx",40.877923,-73.871954
"1431","Bronx",40.86022,-73.891186
"1432","Bronx",40.860263,-73.891171
"1433","Bronx",40.86043,-73.891112
"1434","Bronx",40.860468,-73.891096
"1435","Bronx",40.826246,-73.860637
"1436","Bronx",40.843164,-73.846251
"1437","Bronx",40.834273,-73.890089
"1438","Bronx",40.855965,-73.880813
"1439","Bronx",40.856555,-73.895252
"1440","Bronx",40.810081,-73.876493
"1441","Bronx",40.82639,-73.920855
"1442","Bronx",40.82639,-73.920855
"1443","Queens",40.726103,-73.920127
"1444","Queens",40.726103,-73.920127
"1445","Bronx",40.869388,-73.903335
"1446","Bronx",40.9039,-73.905242
"1447","Bronx",40.907176,-73.896685
"1448","Bronx",40.830755,-73.850632
"1449","Bronx",40.827461,-73.868607
"1450","Bronx",40.83455,-73.872186
"1451","Bronx",40.834805,-73.870364
"1452","Bronx",40.834382,-73.872253
"1453","Bronx",40.822964,-73.868617
"1454","Bronx",40.822709,-73.870503
"1455","Bronx",40.831657,-73.851107
"1456","Bronx",40.836355,-73.853042
"1457","Bronx",40.836198,-73.852864
"1458","Bronx",40.822313,-73.873529
"1459","Bronx",40.816802,-73.865088
"1460","Bronx",40.823583,-73.864045
"1461","Bronx",40.829961,-73.850713
"1462","Bronx",40.834029,-73.874901
"1463","Bronx",40.833888,-73.877218
"1464","Bronx",40.851391,-73.844326
"1465","Bronx",40.85738,-73.847127
"1466","Bronx",40.845662,-73.866138
"1467","Bronx",40.84406,-73.865572
"1468","Bronx",40.843498,-73.865636
"1469","Bronx",40.871056,-73.861527
"1470","Bronx",40.886393,-73.845349
"1471","Bronx",40.88087,-73.857683
"1472","Bronx",40.840282,-73.879672
"1473","Bronx",40.846455,-73.895614
"1474","Bronx",40.845621,-73.921857
"1475","Bronx",40.863453,-73.894371
"1476","Bronx",40.882866,-73.893439
"1477","Bronx",40.821917,-73.900257
"1478","Bronx",40.864055,-73.909169
"1479","Bronx",40.881518,-73.902806
"1480","Bronx",40.8531,-73.8819
"1481","Bronx",40.874236,-73.886402
"1482","Bronx",40.871989,-73.888371
"1483","Bronx",40.817583,-73.902357
"1484","Bronx",40.876716,-73.889717
"1485","Bronx",40.871286,-73.876456
"1486","Bronx",40.84853,-73.900634
"1487","Bronx",40.871621,-73.897309
"1488","Bronx",40.867173,-73.902095
"1489","Bronx",40.862469,-73.895861
"1490","Bronx",40.817193,-73.84745
"1491","Bronx",40.879345,-73.88584
"1492","Bronx",40.83718,-73.888298
"1493","Manhattan",40.702911,-74.011064
"1494","Manhattan",40.705301,-74.007033
"1495","Manhattan",40.708661,-74.002906
"1496","Manhattan",40.709025,-74.002084
"1497","Manhattan",40.709229,-74.002178
"1498","Manhattan",40.709547,-74.001878
"1499","Manhattan",40.710473,-74.00077
"1500","Manhattan",40.711889,-73.999406
"1501","Manhattan",40.711813,-74.006176
"1502","Manhattan",40.711696,-74.00667
"1503","Manhattan",40.716405,-74.008651
"1504","Manhattan",40.726882,-74.005717
"1505","Manhattan",40.728643,-74.002559
"1506","Manhattan",40.72608,-73.99783
"1507","Manhattan",40.726979,-73.999644
