name,latitude,longitude,zipcode,url,rating
Breakfast Burritos El Donkey,40.74241072230282,-74.00606579692544,10011,https://www.yelp.com/biz/breakfast-burritos-el-donkey-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Cha-An,40.72947,-73.98813,10003,https://www.yelp.com/biz/cha-an-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Kill It Then Grill It,40.7182910660387,-73.9941639939858,10002,https://www.yelp.com/biz/kill-it-then-grill-it-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Little Wayla,40.71828,-73.99275,10002,https://www.yelp.com/biz/little-wayla-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Panchos,40.8015,-73.96534,10025,https://www.yelp.com/biz/panchos-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Hardee,40.6933441162109,-73.9722290039062,11205,https://www.yelp.com/biz/hardee-new-york-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Westside Coffee Shop,40.7200908286163,-74.0036646920307,10013,https://www.yelp.com/biz/westside-coffee-shop-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Tina's Place,40.70365,-73.93118,11206,https://www.yelp.com/biz/tinas-place-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Honey Badger,40.658221,-73.960102,11225,https://www.yelp.com/biz/honey-badger-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Bake Culture,40.64381,-74.07618,10301,https://www.yelp.com/biz/bake-culture-staten-island?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Peas & Pickles,40.7026999,-73.9894591,11201,https://www.yelp.com/biz/peas-and-pickles-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,2.5
Bao by Kaya,40.7569200941962,-73.9723208919168,10022,https://www.yelp.com/biz/bao-by-kaya-new-york-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Joey Roses Sandwich Shoppe,40.71902195202514,-73.98450003162947,10002,https://www.yelp.com/biz/joey-roses-sandwich-shoppe-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Daily Provisions,40.72924,-74.00369,10014,https://www.yelp.com/biz/daily-provisions-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Torien,40.724773,-73.993168,10012,https://www.yelp.com/biz/torien-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
City Vineyard,40.7205582,-74.0118093,10013,https://www.yelp.com/biz/city-vineyard-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Luigi's Pizza,40.66163,-73.99334,11215,https://www.yelp.com/biz/luigis-pizza-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Cafe Social 68,40.724515,-73.984422,10009,https://www.yelp.com/biz/cafe-social-68-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Breakfast Burritos El Donkey,40.74241072230282,-74.00606579692544,10011,https://www.yelp.com/biz/breakfast-burritos-el-donkey-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Cha-An,40.72947,-73.98813,10003,https://www.yelp.com/biz/cha-an-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Kill It Then Grill It,40.7182910660387,-73.9941639939858,10002,https://www.yelp.com/biz/kill-it-then-grill-it-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Yozi Noodles,40.63639,-74.00842,11220,https://www.yelp.com/biz/yozi-noodles-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Midnights,40.71748,-73.95843,11249,https://www.yelp.com/biz/midnights-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Bowl,40.7289610312443,-74.0098074139714,10014,https://www.yelp.com/biz/the-bowl-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Las' Lap,40.7176139,-73.990234,10002,https://www.yelp.com/biz/las-lap-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Ganni's Pizza,40.69419,-73.957809,11205,https://www.yelp.com/biz/gannis-pizza-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Sonia Restaurant,40.671665,-73.99118,11215,https://www.yelp.com/biz/sonia-restaurant-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Spaniard,40.7327497,-74.0021829,10014,https://www.yelp.com/biz/the-spaniard-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
gertrude,40.794055,-73.971099,10025,https://www.yelp.com/biz/gertrude-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Koneko,40.72044,-73.98412,10002,https://www.yelp.com/biz/koneko-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Rex,40.768818,-73.988525,10019,https://www.yelp.com/biz/rex-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Black Nile,40.67823,-73.94998,11216,https://www.yelp.com/biz/black-nile-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Dig,40.72829,-73.99453,10012,https://www.yelp.com/biz/dig-new-york-24?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Merguez & Frites,40.767726,-73.911449,11106,https://www.yelp.com/biz/merguez-and-frites-astoria?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Habana To-Go,40.72292,-73.99418,10012,https://www.yelp.com/biz/habana-to-go-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Westlight,40.722299,-73.956691,11249,https://www.yelp.com/biz/westlight-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Hunan Slurp,40.72669,-73.98563,10009,https://www.yelp.com/biz/hunan-slurp-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Kotobuki Manhattan,40.731107,-73.98912,10003,https://www.yelp.com/biz/kotobuki-manhattan-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Ms Yoo,40.72121,-73.98978,10002,https://www.yelp.com/biz/ms-yoo-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Marian’s,40.68803,-73.92722,11221,https://www.yelp.com/biz/marian-s-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Virgin Mary Tacos,40.7400398,-73.9766541,10016,https://www.yelp.com/biz/virgin-mary-tacos-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Ten Ichi Mart & Deli,40.7171349,-73.96165599999999,11249,https://www.yelp.com/biz/ten-ichi-mart-and-deli-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Hatzlacha Supermarket,40.6983859,-73.9572187,11205,https://www.yelp.com/biz/hatzlacha-supermarket-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Fulton Hot Dog King,40.689988,-73.98433,11201,https://www.yelp.com/biz/fulton-hot-dog-king-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
R40,40.74501,-73.95363,11101,https://www.yelp.com/biz/r40-long-island-city-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Peaches Shrimp and Crab,40.6879838,-73.9625478,11238,https://www.yelp.com/biz/peaches-shrimp-and-crab-brooklyn-4?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Bohemien Bar,40.691171,-73.99704,11201,https://www.yelp.com/biz/bohemien-bar-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Daytime,40.65859,-73.97811,11215,https://www.yelp.com/biz/daytime-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Flatiron Tavern,40.76748451729914,-73.85989326409631,11371,https://www.yelp.com/biz/flatiron-tavern-queens-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,2.5
C&B,40.7252271901335,-73.9816302970189,10009,https://www.yelp.com/biz/c-and-b-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Victor,40.6795300180332,-73.98681309999999,11217,https://www.yelp.com/biz/victor-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
City Tacos,40.78849588551851,-73.97659111990433,10024,https://www.yelp.com/biz/city-tacos-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
SriPraPhai Thai Restaurant,40.7464987,-73.8992328,11377,https://www.yelp.com/biz/sripraphai-thai-restaurant-woodside?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Gran Electrica,40.7027,-73.99314,11201,https://www.yelp.com/biz/gran-electrica-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Uncle Gussy's,40.7576813278964,-73.9732953737526,10154,https://www.yelp.com/biz/uncle-gussys-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Carne Mare,40.70568649199326,-74.00218961453646,10038,https://www.yelp.com/biz/carne-mare-new-york-5?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Camillo,40.6596,-73.95081,11225,https://www.yelp.com/biz/camillo-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
El Puerto Seafood,40.8140258789062,-73.956413269043,10027,https://www.yelp.com/biz/el-puerto-seafood-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Little Eva's,40.6891063092725,-74.0180316599118,10004,https://www.yelp.com/biz/little-evas-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.0
Yopparai Ronin,40.7194449632749,-73.9850056652613,10002,https://www.yelp.com/biz/yopparai-ronin-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Big D's Grub Truck,40.703099,-73.9866598,11201,https://www.yelp.com/biz/big-ds-grub-truck-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Olmsted,40.67713,-73.96869,11238,https://www.yelp.com/biz/olmsted-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Tengri Tagh Uyghur Cuisine,40.75246221952214,-73.98871967056284,10018,https://www.yelp.com/biz/tengri-tagh-uyghur-cuisine-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Arrogant Swine,40.7100956887007,-73.933403044939,11237,https://www.yelp.com/biz/arrogant-swine-brooklyn-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Brennan & Carr,40.600247,-73.942094,11229,https://www.yelp.com/biz/brennan-and-carr-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Macosa Trattoria,40.6872641,-73.9449562,11216,https://www.yelp.com/biz/macosa-trattoria-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Whitman’s SOHO,40.725265,-74.007936,10013,https://www.yelp.com/biz/whitman-s-soho-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
FeiLong Noodle King,40.63888,-74.00941,11220,https://www.yelp.com/biz/feilong-noodle-king-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Tu Do Restaurant,40.7178239198064,-73.9953305925527,10013,https://www.yelp.com/biz/tu-do-restaurant-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Contento,40.79624,-73.94608,10029,https://www.yelp.com/biz/contento-new-york-city?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Great Burrito,40.7428322,-73.9930115,10011,https://www.yelp.com/biz/great-burrito-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Soho Halal Guy,40.725426719361,-73.9967557904875,10012,https://www.yelp.com/biz/soho-halal-guy-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
King Food / Halal Food,40.6932620592323,-73.988677573279,11201,https://www.yelp.com/biz/king-food-halal-food-downtown-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Otway,40.68274,-73.96388,11238,https://www.yelp.com/biz/otway-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Chuang's Hing Restaurant,40.68924,-73.98613,11201,https://www.yelp.com/biz/chuangs-hing-restaurant-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Cha Kee,40.71519,-73.99886,10013,https://www.yelp.com/biz/cha-kee-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Jimbos Hamburger Palace,40.80877,-73.92291,10454,https://www.yelp.com/biz/jimbos-hamburger-palace-bronx-6?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Purbird,40.67985,-73.97518,11217,https://www.yelp.com/biz/purbird-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Tramezzini NYC,40.7211848351606,-73.983472726423,10002,https://www.yelp.com/biz/tramezzini-nyc-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Sisters,40.6828717,-73.9651809,11238,https://www.yelp.com/biz/sisters-brooklyn-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.0
Broadstone Bar & Kitchen,40.70412,-74.01172,10004,https://www.yelp.com/biz/broadstone-bar-and-kitchen-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
F & F Pizzeria,40.67732,-73.99817,11231,https://www.yelp.com/biz/f-and-f-pizzeria-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.5
Drift In,40.7329109,-74.0106435,10014,https://www.yelp.com/biz/drift-in-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Tacos Güey,40.73997,-73.99323,10011,https://www.yelp.com/biz/tacos-g%C3%BCey-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
The Rookery,40.7073514,-73.92224540000309,11237,https://www.yelp.com/biz/the-rookery-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Baby Luc’s,40.68010063450117,-73.99684270596433,11231,https://www.yelp.com/biz/baby-luc-s-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.0
Gracefully,40.7365168094685,-73.9782737195492,10010,https://www.yelp.com/biz/gracefully-new-york-3?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.0
Dutch Freds,40.760835,-73.987823,10036,https://www.yelp.com/biz/dutch-freds-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
Original's Soldier,40.6799545756352,-73.9425426721573,11216,https://www.yelp.com/biz/originals-soldier-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
MrBeast Burger,40.740221,-73.952686,11101,https://www.yelp.com/biz/mrbeast-burger-long-island-city-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Threes Brewing Greenpoint,40.73025,-73.95781,11222,https://www.yelp.com/biz/threes-brewing-greenpoint-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Brooklyn Crab,40.6752649,-74.016568,11231,https://www.yelp.com/biz/brooklyn-crab-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,3.0
Ninety Nine Franklin,40.729337000000825,-73.95773389999913,11222,https://www.yelp.com/biz/ninety-nine-franklin-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,5.0
Izakaya NoMad,40.74409,-73.98945,10010,https://www.yelp.com/biz/izakaya-nomad-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Pilot,40.696432423661,-73.9890010861378,11201,https://www.yelp.com/biz/pilot-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Eastpoint,40.72228,-73.98311,10009,https://www.yelp.com/biz/eastpoint-new-york-2?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.0
Go Believe Bakery,40.7182597,-73.9945592,10002,https://www.yelp.com/biz/go-believe-bakery-new-york?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
TenIchi Mart,40.687784,-73.990072,11201,https://www.yelp.com/biz/tenichi-mart-brooklyn?adjust_creative=cPvoAldHXmIlE5jmZCnL3A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cPvoAldHXmIlE5jmZCnL3A,4.5
